FMC_nor,CO2_resp_rate,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.3581834745052953,0.012173101649272329,MLES,MLES,156.86048293501898,0.011284157125157183,0.009600434575616004,8.837581707268602e-4,0.045604172625014365
0.3682118577161501,0.012173101649272329,MLES,MLES,161.2522462224927,0.01168217454399904,0.009940572542819185,9.69717660685675e-4,0.045827468206098246
0.37824024092700487,0.012173101649272329,MLES,MLES,165.64400950996634,0.011629986995694246,0.009818737872518205,0.0010322254271172872,0.04766798718638239
0.3882686241378596,0.012173101649272329,MLES,MLES,170.03577279744,0.011907582039589332,0.009957315464551364,0.0010556343758438057,0.04673517071258852
0.39829700734871437,0.012173101649272329,MLES,MLES,174.42753608491364,0.012139616101572298,0.01007783861116685,0.0011470825714261562,0.04674775836359459
0.4083253905595691,0.012173101649272329,MLES,MLES,178.81929937238732,0.012479874986020944,0.010425367138338117,0.0011371843002960507,0.04769523637391079
0.4183537737704239,0.012173101649272329,MLES,MLES,183.21106265986097,0.012654029760630223,0.01044208199132109,0.0012087036678712605,0.046633383817817606
0.4283821569812787,0.012173101649272329,MLES,MLES,187.60282594733465,0.012952438045149766,0.01040721053888625,0.001212646102628754,0.04861057620485326
0.43841054019213344,0.012173101649272329,MLES,MLES,191.9945892348083,0.013023219959161465,0.010647390806539663,0.0012184723720620515,0.04851931400535387
0.4484389234029882,0.012173101649272329,MLES,MLES,196.38635252228195,0.013534087547519263,0.010923717998851197,0.0013306026677651483,0.04990327200518777
0.45846730661384294,0.012173101649272329,MLES,MLES,200.77811580975563,0.013641139571070531,0.01087441706687553,0.0014280478280475884,0.049473141240998726
0.4684956898246977,0.012173101649272329,MLES,MLES,205.16987909722928,0.014066044060436081,0.011119149994975524,0.0014972490388206782,0.051484585151119866
0.47852407303555244,0.012173101649272329,MLES,MLES,209.56164238470294,0.01390957218561198,0.01092787742197309,0.0016201960070358456,0.05032010819785298
0.48855245624640725,0.012173101649272329,MLES,MLES,213.95340567217661,0.01425314152723303,0.011211506605002293,0.001512733313431309,0.05001521069103397
0.498580839457262,0.012173101649272329,MLES,MLES,218.34516895965027,0.014753503783479654,0.011434535003008027,0.0016958183733566414,0.05191897018159489
