FMC_nor,CO2_resp_rate,T_nor,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.9197729343131619,0.012173101649272329,0.5886961170874608,DRO,DRO,402.799227033544,0.05381628596702498,0.02256061337916362,0.019653161680849924,0.11049196987367146
0.9298013175240166,0.012173101649272329,0.5886961170874608,DRO,DRO,407.1909903210177,0.055237195218852606,0.02298511209631491,0.020654227165942136,0.11123549369272279
0.9398297007348714,0.012173101649272329,0.5886961170874608,DRO,DRO,411.5827536084913,0.055771535023218854,0.022691169433233266,0.021137209280011993,0.11144997363835457
0.9498580839457261,0.012173101649272329,0.5886961170874608,DRO,DRO,415.974516895965,0.05751169279453831,0.023910636623495234,0.021772884201112543,0.11391184751445652
0.9598864671565809,0.012173101649272329,0.5886961170874608,DRO,DRO,420.3662801834387,0.05788476818315814,0.023723635832681084,0.022048130035487945,0.11716174773481876
0.9699148503674357,0.012173101649272329,0.5886961170874608,DRO,DRO,424.75804347091236,0.0582731175790947,0.0236052424789742,0.022967141506499145,0.11706355791991024
0.9799432335782905,0.012173101649272329,0.5886961170874608,DRO,DRO,429.14980675838603,0.060165872561239245,0.02399744860943958,0.022962408113658375,0.11704031442065374
0.9899716167891452,0.012173101649272329,0.5886961170874608,DRO,DRO,433.54157004585966,0.06160845235348837,0.024626613394687604,0.023829389830182346,0.11844240961980639
1,0.012173101649272329,0.5886961170874608,DRO,DRO,437.93333333333334,0.06217123891014877,0.025142440678671205,0.024461603946121888,0.12142977429835493
0.007190062125378686,0.012173101649272329,0.5886961170874608,MLRF,MLRF,3.1487678734408395,0.005730377190720318,0.006168671345556121,1.4304178443147334e-4,0.03236975095047719
0.017218445336233446,0.012173101649272329,0.5886961170874608,MLRF,MLRF,7.540531160914501,0.005829511010140382,0.006261654618731769,1.4715699699423095e-4,0.031473728156724556
0.02724682854708821,0.012173101649272329,0.5886961170874608,MLRF,MLRF,11.932294448388163,0.005896564299668229,0.0061973252434938215,1.5276735678445603e-4,0.03368721407773033
0.03727521175794297,0.012173101649272329,0.5886961170874608,MLRF,MLRF,16.324057735861825,0.006299121288779978,0.006630868683526444,1.8586321923174022e-4,0.03544832378624447
0.04730359496879773,0.012173101649272329,0.5886961170874608,MLRF,MLRF,20.715821023335486,0.006262307057325698,0.006655627003346762,1.970532094582779e-4,0.03275401387905285
0.057331978179652486,0.012173101649272329,0.5886961170874608,MLRF,MLRF,25.107584310809145,0.006380904212873061,0.006597849762124936,2.1039218725982774e-4,0.03289860077539182
0.06736036139050726,0.012173101649272329,0.5886961170874608,MLRF,MLRF,29.499347598282814,0.006837112173259672,0.006958685366420818,2.3866503468854245e-4,0.03564962221553438
0.07738874460136201,0.012173101649272329,0.5886961170874608,MLRF,MLRF,33.89111088575647,0.006783292434127879,0.006724526705949231,2.3869656038091799e-4,0.035134384218051415
0.08741712781221678,0.012173101649272329,0.5886961170874608,MLRF,MLRF,38.282874173230134,0.00733280192684806,0.007228063244601855,2.947476810953956e-4,0.03640854929166517
0.09744551102307154,0.012173101649272329,0.5886961170874608,MLRF,MLRF,42.6746374607038,0.0071510997546466865,0.007081553873808812,3.130699131006666e-4,0.0361690667271211
0.1074738942339263,0.012173101649272329,0.5886961170874608,MLRF,MLRF,47.06640074817746,0.0071937487002800456,0.0071582574557316776,3.2629890827181283e-4,0.03638904675489421
0.11750227744478106,0.012173101649272329,0.5886961170874608,MLRF,MLRF,51.45816403565112,0.007585008984304685,0.007399629200799122,3.794843975093883e-4,0.03715148846607715
0.1275306606556358,0.012173101649272329,0.5886961170874608,MLRF,MLRF,55.84992732312478,0.007741965544690656,0.007480822405488217,3.657157780270896e-4,0.03881419750672396
0.13755904386649057,0.012173101649272329,0.5886961170874608,MLRF,MLRF,60.24169061059843,0.008031379647846473,0.0076506702306025146,3.868410676763001e-4,0.03718103970297339
0.14758742707734532,0.012173101649272329,0.5886961170874608,MLRF,MLRF,64.63345389807209,0.008146153381511414,0.007853982127437337,3.722146267287232e-4,0.03719077697925445
0.1576158102882001,0.012173101649272329,0.5886961170874608,MLRF,MLRF,69.02521718554577,0.00842154575272517,0.007749779276973366,4.454425304454473e-4,0.03985778241652839
0.16764419349905485,0.012173101649272329,0.5886961170874608,MLRF,MLRF,73.41698047301942,0.008492661368043993,0.00793234632785665,5.020205052725078e-4,0.04053533592478301
0.1776725767099096,0.012173101649272329,0.5886961170874608,MLRF,MLRF,77.80874376049307,0.00886071541064621,0.008323397251499073,5.108209857794348e-4,0.040499081785234446
0.18770095992076438,0.012173101649272329,0.5886961170874608,MLRF,MLRF,82.20050704796675,0.00893543640376624,0.008035542126833004,5.66956090594349e-4,0.04134031821807293
0.19772934313161913,0.012173101649272329,0.5886961170874608,MLRF,MLRF,86.5922703354404,0.009361847601878201,0.008541877128062387,5.505834150556933e-4,0.039959884972251246
0.2077577263424739,0.012173101649272329,0.5886961170874608,MLRF,MLRF,90.98403362291407,0.009195419600293912,0.008254966181597847,6.692623042352789e-4,0.04004452331650693
0.21778610955332867,0.012173101649272329,0.5886961170874608,MLRF,MLRF,95.37579691038773,0.009665201374510459,0.008579511264649045,7.1483494458643e-4,0.040416994516633394
