Time, Rain(mm), Latitude, -16.101, Longitude, 145.444,
CCS_1h2018062508, 0.000
CCS_1h2018062509, 0.000
CCS_1h2018062510, 0.000
CCS_1h2018062511, 0.000
CCS_1h2018062512, 0.000
CCS_1h2018062513, 0.000
CCS_1h2018062514, 0.000
CCS_1h2018062515, 0.000
CCS_1h2018062516, 0.000
CCS_1h2018062517, 0.000
CCS_1h2018062518, 0.000
CCS_1h2018062519, 0.000
CCS_1h2018062520, 0.000
CCS_1h2018062521, 0.000
CCS_1h2018062522, 0.000
CCS_1h2018062523, 0.000
CCS_1h2018062600, 0.000
CCS_1h2018062601, 0.000
CCS_1h2018062602, -99.000
CCS_1h2018062603, 0.000
CCS_1h2018062604, 0.000
CCS_1h2018062605, 0.000
CCS_1h2018062606, 0.000
CCS_1h2018062607, 0.000
CCS_1h2018062608, 0.000
CCS_1h2018062609, 0.000
CCS_1h2018062610, 0.000
CCS_1h2018062611, 0.000
CCS_1h2018062612, 0.000
CCS_1h2018062613, 0.000
CCS_1h2018062614, 0.000
CCS_1h2018062615, 0.000
CCS_1h2018062616, 0.000
CCS_1h2018062617, 0.000
CCS_1h2018062618, 0.000
CCS_1h2018062619, 0.000
CCS_1h2018062620, 0.000
CCS_1h2018062621, 0.000
CCS_1h2018062622, 0.000
CCS_1h2018062623, 0.000
CCS_1h2018062700, 0.000
CCS_1h2018062701, 0.000
CCS_1h2018062702, 0.000
CCS_1h2018062703, 0.000
CCS_1h2018062704, 0.000
CCS_1h2018062705, 0.000
CCS_1h2018062706, 0.000
CCS_1h2018062707, 0.000
CCS_1h2018062708, 0.000
CCS_1h2018062709, 0.000
CCS_1h2018062710, 0.000
CCS_1h2018062711, 0.000
CCS_1h2018062712, 0.000
CCS_1h2018062713, 0.000
CCS_1h2018062714, 0.000
CCS_1h2018062715, 0.000
CCS_1h2018062716, 0.000
CCS_1h2018062717, 0.000
CCS_1h2018062718, 0.000
CCS_1h2018062719, 0.000
CCS_1h2018062720, 0.000
CCS_1h2018062721, 0.000
CCS_1h2018062722, 0.000
CCS_1h2018062723, 0.000
CCS_1h2018062800, 0.000
CCS_1h2018062801, 0.000
CCS_1h2018062802, 0.000
CCS_1h2018062803, 0.000
CCS_1h2018062804, 0.000
CCS_1h2018062805, 0.000
CCS_1h2018062806, 0.000
CCS_1h2018062807, 0.000
CCS_1h2018062808, 0.000
CCS_1h2018062809, 0.000
CCS_1h2018062810, 0.000
CCS_1h2018062811, 0.000
CCS_1h2018062812, 0.000
CCS_1h2018062813, 0.000
CCS_1h2018062814, 0.000
CCS_1h2018062815, 0.000
CCS_1h2018062816, 0.000
CCS_1h2018062817, 0.000
CCS_1h2018062818, 0.000
CCS_1h2018062819, 0.000
CCS_1h2018062820, 0.000
CCS_1h2018062821, 0.000
CCS_1h2018062822, 0.000
CCS_1h2018062823, 0.000
CCS_1h2018062900, 0.000
CCS_1h2018062901, 0.000
CCS_1h2018062902, 0.000
CCS_1h2018062903, 0.000
CCS_1h2018062904, 0.000
CCS_1h2018062905, 0.000
CCS_1h2018062906, 0.000
CCS_1h2018062907, 0.000
CCS_1h2018062908, 0.000
CCS_1h2018062909, 0.000
CCS_1h2018062910, 0.000
CCS_1h2018062911, 0.000
CCS_1h2018062912, 0.000
CCS_1h2018062913, 0.000
CCS_1h2018062914, 0.000
CCS_1h2018062915, 0.000
CCS_1h2018062916, 0.000
CCS_1h2018062917, 0.000
CCS_1h2018062918, 0.000
CCS_1h2018062919, 0.000
CCS_1h2018062920, 0.000
CCS_1h2018062921, 0.000
CCS_1h2018062922, 0.000
CCS_1h2018062923, 0.000
CCS_1h2018063000, 0.000
CCS_1h2018063001, 0.000
CCS_1h2018063002, 0.000
CCS_1h2018063003, 0.000
CCS_1h2018063004, 0.000
CCS_1h2018063005, 0.000
CCS_1h2018063006, 0.000
CCS_1h2018063007, 0.000
CCS_1h2018063008, 0.000
CCS_1h2018063009, 0.000
CCS_1h2018063010, 0.000
CCS_1h2018063011, 0.000
CCS_1h2018063012, 0.000
CCS_1h2018063013, 0.000
CCS_1h2018063014, 0.000
CCS_1h2018063015, 0.000
CCS_1h2018063016, 0.000
CCS_1h2018063017, 0.000
CCS_1h2018063018, 0.000
CCS_1h2018063019, 0.000
CCS_1h2018063020, 0.000
CCS_1h2018063021, 0.000
CCS_1h2018063022, 0.000
CCS_1h2018063023, 0.000
CCS_1h2018070100, 0.000
CCS_1h2018070101, 0.000
CCS_1h2018070102, 0.000
CCS_1h2018070103, 0.000
CCS_1h2018070104, 0.000
CCS_1h2018070105, 0.000
CCS_1h2018070106, 0.000
CCS_1h2018070107, 0.000
CCS_1h2018070108, 0.000
CCS_1h2018070109, 0.000
CCS_1h2018070110, 0.000
CCS_1h2018070111, 0.000
CCS_1h2018070112, 0.000
CCS_1h2018070113, 0.000
CCS_1h2018070114, 0.000
CCS_1h2018070115, 0.000
CCS_1h2018070116, 0.000
CCS_1h2018070117, 0.000
CCS_1h2018070118, 0.000
CCS_1h2018070119, 0.000
CCS_1h2018070120, 0.000
CCS_1h2018070121, 0.000
CCS_1h2018070122, 0.000
CCS_1h2018070123, 0.000
CCS_1h2018070200, 0.000
CCS_1h2018070201, 0.000
CCS_1h2018070202, 0.000
CCS_1h2018070203, 0.000
CCS_1h2018070204, 0.000
