site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC,CO2_resp_outlier,CH4_resp_outlier,Dataset
MLES,278,NA,PIRA,H,TE,3,2018-06-04,2019-12-04,0,0,1,NA,1,NA,NA,NA,NA,NA,163.58,5,0.44,163.58,NA,NA,NA,NA,NA,NA,148.52,NA,NA,NA,NA,NA,0,DRY,18,548,MLES.PIRA.H,NA,158.975,148.52,10.454999999999984,0.065765057398962,93.4234942601038,NA,148.52,1,148.52,0.05472938392492867,1.5347933338162276e-116,0.9557187923694083,-1.5149686802478185e-6,0.36037863463269504,-9.353602048685072e-4,29.269649122807017,907.3333333333331,30.32146054933828,0.002873578272244563,-2.8990728028492604e-8,10.140048478319418,No,nonsignificant fit,Pine
MLES,294,NA,PIRA,I,TE,3,2018-06-04,2019-12-04,1,0,1,NA,0,NA,NA,NA,NA,NA,263.93,5,0.47,263.93,NA,NA,NA,NA,NA,NA,228.51,NA,NA,NA,NA,NA,0,DRY,18,548,MLES.PIRA.I,NA,234.13,228.51,5.6200000000000045,0.024003758595652007,97.5996241404348,NA,228.51,1,228.51,0.02460340173278635,1.464965325437958e-99,0.9296775663726483,9.160071519426939e-6,1.2020599998484498e-6,0.1254093839780024,28.849941520467837,907.2436647173488,29.985436851335557,8.355538512417215e-4,1.1337861494045506e-7,15.500415736729254,No,No,Pine
MLES,309,NA,PIRA,J,TI,3,2018-06-04,2019-12-04,0,0,1,NA,0,NA,NA,NA,NA,NA,121.8,5,0.42,121.8,NA,NA,NA,NA,NA,NA,107.15,NA,NA,NA,NA,NA,0,DRY,18,548,MLES.PIRA.J,NA,166.3016,107.15,59.1516,0.35568870052964013,64.431129947036,NA,107.15,1,107.15,0.05171411836705287,6.915619422924794e-143,0.978398243626162,1.148375692994352e-5,2.0474902279032065e-10,0.2086153085035587,29.582514619883042,907.3333333333331,30.32146054933828,0.0037750411971279527,3.055269728889018e-7,13.672421838544087,No,No,Pine
MLES,310,NA,PIRA,J,TE,3,2018-06-04,2019-12-04,0,0,1,NA,1,NA,NA,NA,NA,NA,192.45,5,0.43,192.45,NA,NA,NA,NA,NA,NA,168.88,NA,NA,NA,NA,NA,0,DRY,18,548,MLES.PIRA.J,NA,182.1958,168.88,13.315799999999996,0.07308510953600465,92.6914890463995,NA,168.88,1,168.88,-0.0028469282645738193,6.208088356799529e-10,0.19837840454167688,-7.0464012287945565e-6,1.5042135463729878e-4,0.07629429601742055,28.068070175438596,907,29.07232897632816,-1.3220236268340714e-4,-1.1925677389104646e-7,13.956655613453336,No,No,Pine
DRO,7,NA,PIRA,A,TI,4,2018-06-11,2020-07-06,0,1,1,1,0,NA,NA,NA,NA,NA,179.52,5,0.315,179.52,NA,NA,NA,NA,NA,NA,42.24,NA,NA,NA,NA,NA,1,WET,24,756,DRO.PIRA.A,NA,161.9986,42.24,119.7586,0.7392570059247425,26.0742994075257,NA,42.24,1,42.24,0.13982519787841713,6.487943837046196e-222,0.9974921675704927,-4.65043079655576e-6,0.002467016500514802,0.047333497349866804,21.017368421052634,1009.819,20.33469746204185,0.030287612604942695,-3.6713499288152554e-7,325,No,No,Pine
DRO,8,NA,PIRA,A,TE,4,2018-06-11,2020-07-06,0,0,1,1,1,NA,NA,NA,NA,NA,387.89,5,0.46,387.89,NA,NA,NA,NA,NA,NA,136.79,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.A,NA,192.7764,136.79,55.9864,0.2904214416287471,70.9578558371253,NA,136.79,1,136.79,0.18188329349365193,1.6010044705333504e-257,0.9990495935358208,1.6729138166916505e-6,0.19718123435025048,0.003962546908243159,20.63356725146199,1008.7865,20.2231292077941,0.011818630717258737,3.961876346430391e-8,183.56605014986476,No,nonsignificant fit,Pine
DRO,23,NA,PIRA,B,TI,4,2018-06-11,2020-07-06,0,0,1,1,1,NA,NA,NA,NA,NA,379.06,5,0.45,379.06,NA,NA,NA,NA,NA,NA,125.02,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.B,NA,159.7781,125.02,34.7581,0.21753982554555348,78.2460174454447,NA,125.02,1,125.02,0.1434843874049008,1.0721977720521231e-248,0.9987911927939382,-5.449132406935872e-7,0.7448201136738002,-0.005284945433340127,21.14315789473684,1009.4315,20.498848585700404,0.010210958069828257,-1.4133255206352454e-8,203.19948808190694,No,nonsignificant fit,Pine
DRO,24,NA,PIRA,B,TE,4,2018-06-11,2020-07-06,0,0,1,1,1,NA,NA,NA,NA,NA,436.18,5,0.48,436.18,NA,NA,NA,NA,NA,NA,163.99,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.B,NA,192.2807,163.99,28.290699999999987,0.14713229148843326,85.2867708511567,NA,163.99,1,163.99,0.2064608503131982,3.4442345409278016e-222,0.9975108907794314,-1.2680874553015195e-6,0.5084262637486991,-0.0033099211354141733,21.023450292397662,1009.819,20.33469746204185,0.011141315355946287,-2.4940258879614155e-8,165.97963290444537,No,nonsignificant fit,Pine
DRO,39,NA,PIRA,C,TI,4,2018-06-11,2020-07-06,0,1,0,1,0,NA,NA,NA,NA,NA,79.98,5,0.155,79.98,NA,NA,NA,NA,NA,NA,30.6,NA,NA,NA,NA,NA,1,WET,24,756,DRO.PIRA.C,NA,166.1532,30.6,135.5532,0.8158326171268444,18.4167382873156,NA,30.6,1,30.6,0.16439245590035229,4.080611564188033e-234,0.9982015214699557,-9.628444572443717e-6,1.6758477781749708e-7,0.1449162655592171,20.45093567251462,1009.819,20.33469746204185,0.05081527489926705,-1.0847296863176442e-6,161.37254901960785,No,No,Pine
DRO,40,NA,PIRA,C,TE,4,2018-06-11,2020-07-06,0,0,1,1,0,NA,NA,NA,NA,NA,376.89,5,0.47,376.89,NA,NA,NA,NA,NA,NA,115.83,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.C,NA,164.0607,115.83,48.2307,0.2939808253896271,70.6019174610373,NA,115.83,1,115.83,0.26602230134158883,2.2238742044904184e-249,0.9988134875284088,2.446590827273973e-6,0.24195823044640222,0.0022232612737156376,21.238830409356726,1009.819,20.33469746204185,0.020351040182782346,6.821547446095437e-8,225.38202538202538,No,nonsignificant fit,Pine
DRO,55,NA,PIRA,D,TI,4,2018-06-11,2020-07-06,0,0,1,1,1,NA,NA,NA,NA,NA,168.35,5,0.45,168.35,NA,NA,NA,NA,NA,NA,51.46,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.D,NA,170.646,51.46,119.18599999999998,0.6984400454742565,30.1559954525743,NA,51.46,1,51.46,0.43455016559867526,4.103988500004219e-299,0.9996940097277274,4.299265605874558e-6,0.0017177257609305393,0.05108125408261799,20.699415204678363,1008.7865,20.2231292077941,0.07519504445879487,2.711418609470316e-7,227.147298872911,No,No,Pine
DRO,56,NA,PIRA,D,TE,4,2018-06-11,2020-07-06,0,0,1,1,0,NA,NA,NA,NA,NA,294.46,5,0.44,294.46,NA,NA,NA,NA,NA,NA,79.99,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.D,NA,165.5841,79.99,85.59410000000001,0.5169222165654794,48.307778343452,NA,79.99,1,79.99,0.26858349173206625,1.4589781924132226e-268,0.9992965146627268,1.015054119566918e-5,1.6897890501340247e-9,0.18903532152896307,21.193801169590646,1009.819,20.33469746204185,0.029940759575624552,4.124066805649223e-7,268.1210151268909,No,No,Pine
DRO,71,NA,PIRA,E,TI,4,2018-06-11,2020-07-06,0,0,1,1,1,NA,NA,NA,NA,NA,447.04,5,0.46,447.04,NA,NA,NA,NA,NA,NA,140.25,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.E,NA,160.1493,140.25,19.89930000000001,0.1242546798518633,87.5745320148137,NA,140.25,1,140.25,0.09494895024839861,1.7321014246692814e-183,0.9928544143603223,-6.781025751800932e-7,0.8550835928145248,-0.005718050976770028,21.00356725146199,1009.819,20.33469746204185,0.006016080751273455,-1.5659283200630863e-8,218.7450980392157,No,nonsignificant fit,Pine
DRO,72,NA,PIRA,E,TE,4,2018-06-11,2020-07-06,0,0,0,1,1,NA,NA,NA,NA,NA,429.81,5,0.45,429.81,NA,NA,NA,NA,NA,NA,151.43,NA,NA,NA,NA,NA,0,WET,24,756,DRO.PIRA.E,NA,169.7396,151.43,18.30959999999999,0.10786875896962164,89.2131241030378,NA,151.43,1,151.43,0.10342743946048413,1.886732342788051e-226,0.9977837738092458,1.3141478868199473e-6,0.3216223717197026,-6.986191885793858e-5,20.668654970760237,1008.7865,20.2231292077941,0.006082587956292012,2.8167601054205562e-8,183.83411477250212,No,nonsignificant fit,Pine
MLRF,87,NA,PIRA,K,TI,4,2018-06-04,2020-06-04,0,0,1,1,0,NA,0,NA,NA,0,462.73,5,0.44,462.73,NA,NA,NA,NA,NA,NA,150.21,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.K,NA,170.4421,150.21,20.232100000000003,0.11870365361609603,88.1296346383904,NA,150.21,1,150.21,0.11835231742146092,2.3045378104284637e-237,0.9983538625341065,-1.7585931312521182e-6,0.3403158588712706,-5.037903614486527e-4,14.218713450292396,911,16.10428593770427,0.006492132347674229,-3.5158388963285745e-8,208.055389121896,No,nonsignificant fit,Pine
MLRF,88,NA,PIRA,K,TE,4,2018-06-04,2020-06-04,0,0,1,1,0,NA,0,NA,NA,0,322.78,5,0.44,322.78,NA,NA,NA,NA,NA,NA,124.06,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.K,NA,174.3232,124.06,50.26320000000001,0.2883333945223585,71.1666605477642,NA,124.06,1,124.06,0.09351278877769054,5.364165825753617e-223,0.9975650681727716,3.241390068895231e-7,0.8525224308661016,-0.005710869325386447,12.237309941520468,911,16.10428593770427,0.006253937008390744,7.900722100876654e-9,160.18055779461548,No,nonsignificant fit,Pine
MLRF,103,NA,PIRA,L,TI,4,2018-06-04,2020-06-04,0,0,1,1,0,NA,0,NA,NA,0,431.52,5,0.47,431.52,NA,NA,NA,NA,NA,NA,168.98,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.L,NA,187.8605,168.98,18.880500000000012,0.1005027666805955,89.9497233319405,NA,168.98,1,168.98,0.11167180238558214,2.1151314959024015e-238,0.9983997379378318,4.4628506971955895e-6,0.02099328356015483,0.025388365500301102,13.959999999999999,911,16.10428593770427,0.005416836036600569,7.889827673809315e-8,155.36749911232098,No,No,Pine
MLRF,104,NA,PIRA,L,TE,4,2018-06-04,2020-06-04,0,0,1,1,0,NA,0,NA,NA,0,411.64,5,0.44,411.64,NA,NA,NA,NA,NA,NA,170.62,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.L,NA,193.5018,170.62,22.8818,0.11825109637223012,88.174890362777,NA,170.62,1,170.62,0.14811139582883387,2.612460133032498e-241,0.998521661756902,1.3004895960860668e-6,0.3613743998044615,-9.559257395186371e-4,13.192163742690058,911,16.10428593770427,0.007178309230959518,2.2971722742192066e-8,141.26128238190128,No,nonsignificant fit,Pine
MLRF,119,NA,PIRA,M,TI,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,384.9,5,0.44,384.9,NA,NA,NA,NA,NA,NA,137.27,NA,NA,NA,1,NA,0,WET,24,731,MLRF.PIRA.M,NA,170.6989,137.27,33.4289,0.1958354740423049,80.4164525957695,NA,137.27,1,137.27,0.13086909232726168,4.64322321427579e-241,0.9985115657909356,5.069897040820336e-6,0.0012940448211902764,0.0540157398656127,14.96280701754386,910.8070175438597,16.759352473182975,0.007833499360992525,1.1060400603687797e-7,180.39629926422376,No,No,Pine
MLRF,120,NA,PIRA,M,TE,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,414.21,5,0.44,414.21,NA,NA,NA,NA,NA,NA,130.81,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.M,NA,162.6947,130.81,31.88470000000001,0.19597872579745995,80.402127420254,NA,130.81,1,130.81,0.14585568483452066,8.70772816979173e-250,0.9988265803885814,5.316487868095049e-6,3.6617833916930185e-4,0.06709658788920791,14.374736842105262,911,16.10428593770427,0.00918239833770261,1.2198616849185627e-7,216.650103203119,No,No,Pine
MLRF,135,NA,PIRA,N,TI,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,459.81,5,0.47,459.81,NA,NA,NA,NA,NA,NA,173.47,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.N,NA,193.7123,173.47,20.2423,0.1044967201359955,89.5503279864004,NA,173.47,1,173.47,0.12535058703530338,4.571225704031819e-250,0.9988354952406552,-6.257071543427532e-6,6.82521175643378e-4,0.06064632304623785,14.289824561403508,911,16.10428593770427,0.005916172710090843,-1.0763130047974776e-7,165.06600564939185,No,No,Pine
MLRF,136,NA,PIRA,N,TE,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,427.48,5,0.44,427.48,NA,NA,NA,NA,NA,NA,147.21,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.N,NA,171.1426,147.21,23.93259999999998,0.13984010994340382,86.0159890056596,NA,147.21,1,147.21,0.1086644171646629,1.4202302808580592e-232,0.998124361036082,6.020354237165058e-6,5.915148041898628e-4,0.062129333298082234,14.18327485380117,910.6666666666669,17.23576449898567,0.006080707473690716,1.227840056447269e-7,190.3878812580667,No,No,Pine
MLRF,151,NA,PIRA,O,TI,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,390.71,5,0.5,390.71,NA,NA,NA,NA,NA,NA,136.69,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.O,NA,169.1251,136.69,32.435100000000006,0.1917817047853926,80.8218295214607,NA,136.69,1,136.69,0.11315914824681376,1.156033050857619e-235,0.9982757953253455,-6.272541819663431e-6,2.419684118980554e-4,0.07138330345965627,13.319415204678362,911,16.10428593770427,0.006758975676804423,-1.365487643793995e-7,185.83656448898967,No,No,Pine
MLRF,152,NA,PIRA,O,TE,4,2018-06-04,2020-06-04,0,0,1,1,1,NA,0,NA,NA,0,430.23,5,0.46,430.23,NA,NA,NA,NA,NA,NA,162.9,NA,NA,NA,NA,NA,0,WET,24,731,MLRF.PIRA.O,NA,187.9724,162.9,25.072399999999988,0.1333834116072359,86.6616588392764,NA,162.9,1,162.9,0.08047357429140563,7.622364055906854e-210,0.9965155352787484,4.7441068471475175e-06,0.004161646945917369,0.04193035838605086,15.487777777777778,910.6666666666669,17.23576449898567,0.004034552917324369,8.668612342332433e-8,164.10681399631676,No,No,Pine
PNW,168,NA,PIRA,U,TE,4,2018-06-05,2020-06-18,0,0,1,1,0,NA,1,NA,NA,1,205.47,5,0.445,205.47,NA,NA,NA,NA,NA,NA,186.74,NA,NA,NA,NA,NA,0,WET,24,744,PNW.PIRA.U,NA,194.4688,186.74,7.728799999999978,0.03974313617402884,96.0256863825971,NA,186.74,1,186.74,0.0035463623491006815,2.648093872616353e-19,0.37679549279738633,-1.907581539349591e-6,0.21838671306699617,0.00308619263207377,28.798654970760236,980.3759817440704,28.027196681562145,1.6010066799675225e-4,-3.138673515029356e-8,10.029988218913992,No,nonsignificant fit,Pine
PNW,183,NA,PIRA,V,TI,4,2018-06-05,2020-06-18,1,1,0,1,1,NA,3,NA,NA,3,119.88,5,0.335,119.88,NA,NA,NA,NA,NA,NA,108.09,NA,NA,NA,NA,NA,1,WET,24,744,PNW.PIRA.V,NA,170.123,108.09,62.03299999999999,0.36463617500279205,63.5363824997208,NA,108.09,1,108.09,0.005492250461996937,3.212341845382718e-30,0.5362133425244282,4.417068663450447e-6,0.010433713938793306,0.032487906856905946,29.06690058479532,980.3759817440704,28.027196681562145,4.375863158331793e-4,1.2826274910073446e-7,10.9075770191507,No,No,Pine
PNW,184,NA,PIRA,V,TE,4,2018-06-05,2020-06-18,0,0,1,1,0,NA,2,NA,NA,2,165.15,5,0.41,165.15,NA,NA,NA,NA,NA,NA,151.19,NA,NA,NA,NA,NA,0,WET,24,744,PNW.PIRA.V,NA,158.1831,151.19,6.993099999999998,0.04420889462907225,95.5791105370928,NA,151.19,1,151.19,0.0022364115487080636,3.7001211556820167e-6,0.11412837033387069,6.517935056522892e-6,2.9091292727440895e-4,0.06947794278573594,30.878888888888888,980.3759817440704,28.027196681562145,1.2473373561376283e-4,1.3249369964273873e-7,9.233414908393419,No,No,Pine
PNW,199,NA,PIRA,W,TI,4,2018-06-05,2020-06-18,0,1,1,1,0,NA,0,NA,NA,0,156.42,5,0.44,156.42,NA,NA,NA,NA,NA,NA,141.84,NA,NA,NA,NA,NA,1,WET,24,744,PNW.PIRA.W,NA,159.5351,141.84,17.695099999999996,0.11091665721211193,88.9083342787888,NA,141.84,1,141.84,0.004277671778625534,5.92194713566344e-18,0.3536821811036054,1.0081568147457089e-5,8.041791677674304e-12,0.23781112872273513,29.402280701754385,979.8604795882386,28.96941194680441,2.538651569714668e-4,2.1806036010996414e-7,10.279187817258872,No,No,Pine
PNW,200,NA,PIRA,W,TE,4,2018-06-05,2020-06-18,0,0,1,1,0,NA,2,NA,NA,2,192.44,5,0.425,192.44,NA,NA,NA,NA,NA,NA,174.95,NA,NA,NA,NA,NA,0,WET,24,744,PNW.PIRA.W,NA,194.0456,174.95,19.09560000000002,0.0984077969302062,90.1592203069794,NA,174.95,1,174.95,0.0018094542679320824,2.884549012408676e-6,0.11728960116232279,5.431808731433179e-6,7.79036952932229e-4,0.05961879326421171,31.103411764705882,979.755200978949,29.16183619111445,8.683040104859553e-5,9.499957446393341e-8,9.997142040583029,No,No,Pine
PNW,216,NA,PIRA,X,TE,4,2018-06-05,2020-06-18,0,0,1,1,0,NA,2,NA,NA,2,163.32,5,0.4,163.32,NA,NA,NA,NA,NA,NA,147.67,NA,NA,NA,NA,NA,0,WET,24,744,PNW.PIRA.X,NA,163.9384,147.67,16.268400000000014,0.09923483454761065,90.0765165452389,NA,147.67,1,147.67,0.003984512683898578,1.227225826981715e-16,0.33033352038547936,5.753711570306906e-6,8.129906318352888e-5,0.08263617076647412,24.373625730994153,980.3759817440704,28.027196681562145,2.3297554315289873e-4,1.226129105894722e-7,10.59795489943794,No,No,Pine
PNW,231,NA,PIRA,Y,TI,4,2018-06-05,2020-06-18,0,1,0,1,0,NA,0,NA,NA,0,172.54,5,0.43,172.54,NA,NA,NA,NA,NA,NA,157.2,NA,NA,NA,NA,NA,1,WET,24,744,PNW.PIRA.Y,NA,167.2535,157.2,10.053500000000014,0.06010935496118176,93.9890645038818,NA,157.2,1,157.2,0.0023224791801660866,9.740165019763388e-10,0.19418780865610763,2.3095231238149924e-6,0.1113156392444706,0.009105586013446909,30.36877192982456,979.755200978949,29.16183619111445,1.242069669310065e-4,4.5016262800526526e-8,9.758269720101783,No,nonsignificant fit,Pine
MLES,247,NA,PIRA,F,TI,4,2018-06-04,2020-07-01,0,1,1,1,0,NA,NA,NA,NA,NA,461.3,5,0.47,461.3,NA,NA,NA,NA,NA,NA,178.24,NA,NA,NA,NA,NA,1,WET,24,758,MLES.PIRA.F,NA,194.5608,178.24,16.32079999999999,0.08388534586617649,91.6114654133823,NA,178.24,1,178.24,0.09488044375645018,1.7205367927517706e-212,0.9967579624672692,3.6429524563802712e-6,0.07382496915043198,0.012981630882000883,16.14157894736842,910,17.55867422774589,0.004325581971479831,6.053051068780874e-8,158.80834829443447,No,nonsignificant fit,Pine
MLES,248,NA,PIRA,F,TE,4,2018-06-04,2020-07-01,0,0,1,0,0,NA,NA,NA,NA,NA,399.07,5,0.45,399.07,NA,NA,NA,NA,NA,NA,149.08,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.F,NA,162.1945,149.08,13.114499999999992,0.08085662584119678,91.9143374158803,NA,149.08,1,149.08,0.06788847889216816,2.2554637582789794e-191,0.9942360031347681,1.32322461420134e-6,0.49814287645893696,-0.0031813991231319783,15.73187134502924,910,17.55867422774589,0.0037208524555143114,2.6432177215400222e-8,167.6884894016635,No,nonsignificant fit,Pine
MLES,263,NA,PIRA,G,TI,4,2018-06-04,2020-07-01,0,0,1,0,0,NA,NA,NA,NA,NA,281.16,5,0.45,281.16,NA,NA,NA,NA,NA,NA,109.1,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.G,NA,189.5618,109.1,80.46180000000001,0.42446210154155534,57.5537898458445,NA,109.1,1,109.1,0.20666352639296545,1.3848187839567102e-30,0.9879905265067028,-1.3692082111444778e-5,0.502106084566561,-0.01767616925588089,16.254269005847952,910,17.55867422774589,0.015449705163185667,-3.7306014144906734e-7,157.70852428964258,No,nonsignificant fit,Pine
MLES,264,NA,PIRA,G,TE,4,2018-06-04,2020-07-01,0,0,0,1,0,NA,NA,NA,NA,NA,435.35,5,0.48,435.35,NA,NA,NA,NA,NA,NA,113.58,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.G,NA,198.3256,113.58,84.74560000000001,0.42730540081562846,57.2694599184372,NA,113.58,1,113.58,0.07888074567403376,4.13521558572685e-200,0.9954570967357541,-3.6217318261452416e-6,0.045968545371413976,0.017580148603986268,16.108830409356724,910,17.55867422774589,0.005632484008625023,-9.425366464263458e-8,283.2981158654693,No,No,Pine
MLES,279,NA,PIRA,H,TI,4,2018-06-04,2020-07-01,0,0,1,1,0,NA,NA,NA,NA,NA,351.51,5,0.47,351.51,NA,NA,NA,NA,NA,NA,141.52,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.H,NA,221.03,141.52,79.50999999999999,0.35972492421843183,64.0275075781568,NA,141.52,1,141.52,0.22818323109415126,7.23732454658994e-263,0.9991784056113459,3.191108071135522e-6,0.11938703056514208,0.008457925036581604,16.31157894736842,909.5750487329434,17.66741049240316,0.013088230338117974,6.67101184514372e-8,148.38185415488974,No,nonsignificant fit,Pine
MLES,280,NA,PIRA,H,TE,4,2018-06-04,2020-07-01,0,0,1,1,0,NA,NA,NA,NA,NA,472.03,5,0.47,472.03,NA,NA,NA,NA,NA,NA,178.73,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.H,NA,188.2952,178.73,9.565200000000004,0.05079895823154284,94.9201041768457,NA,178.73,1,178.73,0.029122152062783603,4.0611328075365794e-133,0.9718110235727991,-1.2904422924616579e-4,2.724820589544216e-97,0.9251934175928693,16.26801169590643,909.3333333333331,17.729260477804544,0.0013224856790249068,-2.1357926912100623e-6,164.10227717786603,No,No,Pine
MLES,295,NA,PIRA,I,TI,4,2018-06-04,2020-07-01,1,1,1,1,0,NA,NA,NA,NA,NA,316.72,5,0.56,316.72,NA,NA,NA,NA,NA,NA,78.14,NA,NA,NA,NA,NA,1,WET,24,758,MLES.PIRA.I,NA,168.5105,78.14,90.3705,0.5362900234703476,46.3709976529652,NA,78.14,1,78.14,0.04663935344517283,1.7727263483388306e-167,0.9889465936003383,3.8846569227440196e-7,0.8480062417204552,-0.005697884670785136,16.169999999999998,910,17.55867422774589,0.0047601499823964975,1.4450197419656939e-8,305.3237778346558,No,nonsignificant fit,Pine
MLES,296,NA,PIRA,I,TE,4,2018-06-04,2020-07-01,0,0,1,1,0,NA,NA,NA,NA,NA,451.08,5,0.44,451.08,NA,NA,NA,NA,NA,NA,123.4,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.I,NA,195.1802,123.4,71.78020000000001,0.367763738330015,63.2236261669985,NA,123.4,1,123.4,0.04133415076679386,1.0351599315444884e-162,0.9874136757031288,1.8141078071375914e-5,2.898106120682553e-16,0.32356741850678516,16.330526315789474,909.3333333333331,17.729260477804544,0.002734816355987067,4.374568658111598e-7,265.5429497568881,No,No,Pine
MLES,311,NA,PIRA,J,TI,4,2018-06-04,2020-07-01,0,0,1,1,0,NA,NA,NA,NA,NA,172.31,5,0.44,172.31,NA,NA,NA,NA,NA,NA,117.53,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.J,NA,166.3488,117.53,48.81880000000001,0.29347251077254544,70.6527489227455,NA,117.53,1,117.53,0.07030909616723019,9.71532691050864e-191,0.9941355260502952,-4.365877312981564e-5,1.1897404318694328e-45,0.6949675061215452,16.322573099415205,909.3333333333331,17.729260477804544,0.00488437522812974,-1.1054065346403195e-6,46.6093763294478,No,No,Pine
MLES,312,NA,PIRA,J,TE,4,2018-06-04,2020-07-01,0,0,1,1,0,NA,NA,NA,NA,NA,243.93,5,0.47,243.93,NA,NA,NA,NA,NA,NA,93.96,NA,NA,NA,NA,NA,0,WET,24,758,MLES.PIRA.J,NA,170.5733,93.96,76.6133,0.44915177228792547,55.0848227712075,NA,93.96,1,93.96,0.15046084623322983,7.447820014740069e-239,0.9984193833041295,-1.6030239758071144e-6,0.44397604392233425,-0.002425022343995442,16.14672514619883,910,17.55867422774589,0.013012051669379092,-5.0526043591561976e-8,159.61047254150708,No,nonsignificant fit,Pine
STCK,327,NA,PIRA,P,TI,4,2018-06-05,2020-06-11,0,1,1,1,0,NA,0,NA,NA,0,142.03,5,0.33,142.03,NA,NA,NA,NA,NA,NA,100.99,NA,NA,NA,NA,NA,1,WET,24,737,STCK.PIRA.P,NA,187.5423,100.99,86.55230000000002,0.4615081504279302,53.849184957207,NA,100.99,1,100.99,0.18863112751097938,7.743247541453286e-225,0.9976841783631835,3.2738877288980194e-5,2.7592652504994562e-52,0.745314135620091,25.037134502923976,967,24.681460635310103,0.016096467359938554,1.0182021039396164e-6,40.63768689969305,No,No,Pine
STCK,328,NA,PIRA,P,TE,4,2018-06-05,2020-06-11,0,0,1,1,0,NA,0,NA,NA,0,165,5,0.44,165,NA,NA,NA,NA,NA,NA,137.46,NA,NA,NA,NA,NA,0,WET,24,737,STCK.PIRA.P,NA,159.0259,137.46,21.5659,0.13561250085677867,86.4387499143221,NA,137.46,1,137.46,0.008830461516307803,6.644145134898466e-43,0.6713238983093724,6.688974488204817e-6,2.1826772182756022e-4,0.07244900609513194,27.13502923976608,966.6666666666669,27.026887592675735,5.375027322892782e-4,1.4839176792145104e-7,20.034919249236136,No,No,Pine
STCK,343,NA,PIRA,Q,TI,4,2018-06-05,2020-06-11,0,1,1,1,0,NA,0,NA,NA,0,241.2,5,0.45,241.2,NA,NA,NA,NA,NA,NA,181.76,NA,NA,NA,NA,NA,1,WET,24,737,STCK.PIRA.Q,NA,231.04,181.76,49.28,0.21329639889196678,78.6703601108033,NA,181.76,1,181.76,0.06631966472268272,5.9769472417814765e-189,0.9938425601872642,1.0726994984039618e-5,2.801692645885584e-10,0.20573313453273934,22.42479532163743,966.6822612085772,26.917160015722956,0.0030953161333173856,1.8247096224961316e-7,32.70246478873239,No,No,Pine
