site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC
DRO,557,303.77,CASU,B,TI,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,160.5,5,0.33,137.29,2,0,NA,NA,3.26,133.03,103.5,NA,NA,NA,NA,0.49603945499719,0,DRY,18,545,DRO.CASU.B,0.778019995489739,150.681905244496,106.814365180786,43.86754006371,0.291126794504825,70.8873205495175,137.29,106.814365180786,1,106.814365180786,0.16487199606403172,1.847083355020863e-239,0.9984452504316934,1.939242086061059e-6,0.21851034425046945,0.003081381034452324,30.409122807017546,998.66805,28.062772659618428,0.013494385451836299,5.784838493702598e-8,28.531400966183917
DRO,558,313.21,CASU,B,TE,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,114.16,5,0.3,74.56,3,16.08,NA,NA,3.3158,69.06,25.634,5.894,NA,NA,NA,0.49603945499719,0,DRY,42,1279,DRO.CASU.B,0.371184477266145,155.36451769967,27.6755146249638,127.689003074706,0.821867212445106,17.8132787554894,90.64,33.5695146249638,0.8244240327616487,27.6755146249638,0.2038291765665872,1.1370081355606752e-242,0.9985754947530234,3.6420380636934334e-6,0.06292169734704102,0.014519748336275007,28.025672514619885,997.59275,26.502773913946054,0.06521554106853183,4.246999673145604e-7,169.40781774206135
DRO,559,332.79,CASU,E,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.8891299120499,5,0.405,291.93,1,0,NA,NA,5.98,285.95,128.84,0.66,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.E,0.450568281168036,165.076970228515,131.534398321385,33.5425719071299,0.203193527605318,79.6806472394682,291.93,132.194398321385,0.9950073527442862,131.534398321385,0.12974073631410996,6.085879294161554e-229,0.9979292361172015,-4.716127870977195e-6,0.0038421643636602967,0.042754654808979,23.59701754385965,1014.2965,22.652154623357745,0.008825363990391962,-1.1692162300278404e-7,121.94194349580852
DRO,560,312.21,CASU,E,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,207.43,5,0.34,183.75,3,8.96,0,0,5.65,179.22,55.52,2.19,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.E,0.309786854145743,154.868478244673,56.9233344492802,97.9451437953924,0.632440796897684,36.7559203102316,192.71,59.113334449280195,0.9629525212813187,56.9233344492802,0.538205135478917,3.261532608098849e-273,0.9993802475466924,1.301727986174675e-6,0.48810513422619806,-0.003051560567798539,24.84888888888889,1006.062,22.122587831637855,0.08465627608144609,7.462503716530663e-8,222.8025936599425
DRO,561,309.21,NONO,C,TI,3,2018-06-06,2020-07-15,1,0,0,1,1,NA,NA,NA,NA,NA,164.64,9,0.36,111.41,4,1.13,NA,NA,1.24,109.04,44.87,1.04,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.C,0.411500366837858,199.872378899782,45.8452558694057,154.027123030376,0.770627356707487,22.9372643292513,112.53999999999999,46.8852558694057,0.9778181865340179,45.8452558694057,0.06955301413588688,3.1462434041293885e-201,0.9955934904805702,3.4583147334811227e-6,0.016629230163608413,0.027743844785118377,20.076959064327486,1004.279,20.01592487360768,0.017223850153147167,3.1212732727029835e-7,143.0131490973926
DRO,562,307.97,NONO,C,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,60.47,5,0.29,103.72,3,0,NA,NA,3.34,98.45,46.55,NA,NA,NA,NA,0.646396878819514,0,DRY,18,544,DRO.NONO.C,0.472828847130523,199.070846770046,49.0418080243779,150.029038745668,0.75364645893616,24.635354106384,103.72,49.0418080243779,1,49.0418080243779,0.0261190894472852,1.3698950244409403e-110,0.9479260469020898,1.952331581347931e-6,0.20342267162393582,0.003693548429126614,31.46789473684211,995.2741,29.18803267662802,0.004661068757893944,1.2697962839443713e-7,111.49301825993535
DRO,563,310.23,NONO,D,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,47.27,5,0.29,153.41,3,0,NA,NA,0,102.16,35.63,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.D,0.348766640563822,200.531703716178,53.5042903288959,147.027413387282,0.733187873351822,26.6812126648178,153.41,53.5042903288959,1,53.5042903288959,0.037925378116975036,5.0645442810334154e-138,0.9753366720262249,3.152029183766021e-6,0.024726744406430485,0.02374186663265654,30.545204678362573,999.04105,27.86141139776264,0.0062458761722560515,1.8919370219860675e-7,186.724670221723
DRO,564,332.58,NONO,D,TE,2,2018-06-06,2019-12-02,0,0,1,NA,0,NA,NA,NA,NA,NA,107.66,5,0.29,104.13,2,0,NA,NA,3.32,100.28,82.63,NA,NA,NA,NA,0.646396878819514,0,DRY,18,544,DRO.NONO.D,0.82399282010371,214.978673957794,85.8023723573993,129.176301600395,0.600879609229311,39.9120390770689,104.13,85.8023723573993,1,85.8023723573993,0.024781807425540148,1.1075478663487036e-130,0.9698769243485512,1.224686202510896e-6,0.4223527354511186,-0.002081375083635484,28.523450292397662,995.0137,26.960889713496307,0.0025517158513672714,4.59596967079072e-8,21.360280769696196
DRO,565,353.83,NONO,A,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.87799551987575,5,0.405,289.8,1,0,NA,NA,5.98,274.8,97.29,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.A,0.354039301310044,228.714607632709,102.600589519651,126.114018113058,0.551403425510904,44.8596574489096,289.8,102.600589519651,1,102.600589519651,0.2165291919264652,2.5446944794524133e-262,0.9991660890943912,2.4267309861542607e-6,0.14179983470282054,0.006885376288146561,21.438947368421054,1005.9725488234404,21.920321146439782,0.01886484870738805,7.705689450324194e-8,182.45451742213905
DRO,566,345.31,NONO,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.3372659561889,5,0.405,286.05,1,0,NA,NA,7.77,276.06,87.77,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.A,0.317938129392161,223.207306225166,90.9462019126277,132.261104312539,0.592548275185566,40.7451724814434,286.05,90.9462019126277,1,90.9462019126277,0.26403288741690184,6.95513967009595e-279,0.9994689875769647,-1.7837305301560338e-6,0.2643362091617747,0.001493205693529398,22.20637426900585,1004.6306001054556,22.80022580203056,0.025849405469300722,-6.364653643463661e-8,214.5266036231058
DRO,567,353.67,NONO,B,TI,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,97.83,5,0.35,135.58,2A,0,NA,NA,3.93,130.46,71.8,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.B,0.550360263682355,228.611184132098,74.6178445500537,153.993339582044,0.67360370039054,32.6396299609461,135.58,74.6178445500537,1,74.6178445500537,0.06004130846953223,1.190642088220375e-178,0.9918476966482822,4.409043127655017e-6,0.0036026008444743885,0.04341935492399318,31.424269005847954,997.9961,28.36878803284954,0.0069785701227127435,1.8677280489866183e-7,81.6991643454038
DRO,568,386.83,NONO,B,TE,2,2018-06-06,2019-12-03,1,0,1,NA,0,NA,NA,NA,NA,NA,115.42,5,0.35,119.65,2,0,NA,NA,3.44,115.3,92.95,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.B,0.806157849089332,250.045704633753,96.4567866435386,153.588917990214,0.614243376886554,38.5756623113446,119.65,96.4567866435386,1,96.4567866435386,0.023302386540908562,2.9346310272223924e-101,0.9328564060302453,4.201202390381955e-6,0.0023451619692509413,0.0478576415414107,29.92,998.66805,28.062772659618428,0.0021070225513442143,1.3845077180154295e-7,24.045185583647115
DRO,569,392.22,NONO,E,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.87505638343094,5,0.405,321.57,1,0,NA,NA,2.99,318.03,109.93,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.E,0.345659214539509,253.52978381059,111.15363361947,142.37615019112,0.561575638377415,43.8424361622585,321.57,111.15363361947,1,111.15363361947,0.6306033201334391,6.940750970353613e-238,0.9983770752678336,2.9846353229192364e-6,0.1421280456794725,0.006864444396986524,23.688538011695908,1014.2965,22.652154623357745,0.05074511931264403,8.753511263130393e-8,189.3022832711722
DRO,570,401.57,NONO,E,TE,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,286.27,9,0.43,246.44,2,0,NA,NA,1.35,245.09,98.19,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.E,0.400628340609572,259.573594627552,98.7308482598229,160.842746367729,0.619642173536618,38.0357826463382,246.44,98.7308482598229,1,98.7308482598229,0.15932971560227627,1.0070166989706428e-224,0.9976769661135906,2.1881536947692305e-6,0.09118608132021223,0.010973068534876451,20.245263157894737,1004.279,20.01592487360768,0.01810583399142267,9.062594994446459e-8,149.60790304511667
DRO,571,401.73,NONO,C,TI,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,211.58,5,NA,198.18,5,0,NA,NA,5.33,192.85,77.61,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.C,0.402437127301011,259.677018128163,79.7549898885144,179.922028239649,0.692868508490222,30.7131491509778,198.18,79.7549898885144,1,79.7549898885144,0.19216913936688595,1.6021340329035387e-213,0.9968477729234225,5.233069335445452e-6,0.0036805673085179074,0.043198265212224474,25.243216374269007,1001.4993864301572,24.428569204117608,NA,NA,148.48601984280373
DRO,572,408.96,NONO,C,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.06545425135243,5,0.405,335.54,1,0,NA,NA,3.33,331.24,138.09,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.C,0.416888056997947,264.350467562028,139.882618645091,124.467848916937,0.47084406570127,52.915593429873,335.54,139.882618645091,1,139.882618645091,0.03728154054767633,6.57866512975382e-123,0.9627712805057052,7.708402332789402e-7,0.6474251201962777,-0.0046692785333362075,23.46152046783626,1006.1131526121185,22.12778129468262,0.0023664969760441496,1.783320793367788e-8,139.87254688970992
DRO,573,423.88,NONO,D,TI,4,2018-06-06,2020-12-05,0,1,1,0,0,NA,NA,NA,NA,NA,46.74,5,NA,46.74,5,0,NA,NA,0,NA,0,34.97,NA,NA,F,0.646396878819514,1,DRY,30,913,DRO.NONO.D,NA,273.994708994016,0,273.994708994016,1,0,NA,34.97,0,34.97,0.04689420572635359,1.1083846080830427e-137,0.9751070406957989,8.954592363270407e-7,0.6450952748815297,-0.004651522129211383,26.685380116959067,1000.8284120711644,25.04140241383965,NA,NA,Inf
DRO,574,429.65,NONO,D,TE,4,2018-06-06,2020-12-05,0,0,0,0,1,NA,NA,NA,NA,NA,217.77,5,0.48,212.04,4,0,NA,NA,5.35,206.69,97.68,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.D,0.472591804151144,277.724418984804,100.208366152209,177.516052832596,0.639180571450969,36.0819428549031,212.04,100.208366152209,1,100.208366152209,0.10707724050207704,1.2772665250572732e-182,0.9926834536176389,3.5501115991106157e-6,0.042657350845208906,0.018315556357395013,24.57690058479532,1001.4993864301572,24.428569204117608,0.009266204022741337,1.1196948706425538e-7,111.59909909909831
DRO,575,420.73,NONO,A,TI,4,2018-06-06,2020-12-05,0,0,0,1,1,NA,NA,NA,NA,NA,54.33,5,NA,54.33,5,0,NA,NA,0,NA,0,32.37,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.A,NA,271.958558825734,0,271.958558825734,1,0,NA,32.37,0,32.37,0.06145654594763267,1.8783840444332403e-180,0.9922383166819548,7.893512851891585e-7,0.6440128896664279,-0.004643221288928467,23.073450292397663,1002.1703607891496,24.479638638261093,NA,NA,Inf
DRO,576,434.69,NONO,A,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,148.74,5,0.42,178.18,3,0,NA,NA,3.66,173.17,113.93,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.A,0.657908413697523,280.982259254055,117.226121152625,163.75613810143,0.582798851913876,41.7201148086124,178.18,117.226121152625,1,117.226121152625,0.0686357064343488,3.058420977594841e-182,0.9926074597636785,4.129342165265666e-6,0.0074339299265659235,0.035959482674218224,30.73783625730994,997.3826,28.799133657096373,0.005015002240523467,1.0996510407357987e-7,51.99684016501308
DRO,577,448.82,NONO,B,TI,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,209.51,9,0.5,188.14,4,0,NA,NA,2.72,185.42,81.44,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.B,0.439219070218962,290.115847151774,82.6346758709956,207.481171280779,0.715166625049044,28.4833374950956,188.14,82.6346758709956,1,82.6346758709956,0.11385605707154332,2.638625125822933e-219,0.9973073680887912,2.36986584107172e-6,0.07533004255773401,0.012788450833571163,20.893508771929827,1004.041,20.02866774411598,0.015246374034269069,1.1566106494469092e-7,127.67681728880152
DRO,578,453.19,NONO,B,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.7853590924326,5,0.405,433.74,1,0,NA,NA,3.43,427.77,137.1,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.B,0.32049933375412,292.940601512216,139.013381022512,153.927220489704,0.525455398449725,47.4544601550275,433.74,139.013381022512,1,139.013381022512,0.13460759569923336,2.4322438081173696e-169,0.9894935857359688,3.1523891808844653e-6,0.07551474414091522,0.012765027351307356,23.217836257309944,1005.301574464448,21.66152565950133,0.008597957631059066,7.338690245987226e-8,212.01312910284486
DRO,579,470.51,NONO,E,TI,2,2018-06-06,2019-12-03,0,1,1,1,1,NA,NA,NA,NA,NA,137.64,5,0.47,251.34,2,0,NA,NA,4.72,244.56,109.35,NA,NA,NA,NA,0.646396878819514,1,DRY,18,545,DRO.NONO.E,0.447129538763494,304.13619545337,112.381538272816,191.754657180553,0.630489432192404,36.9510567807596,251.34,112.381538272816,1,112.381538272816,0.052515774113807756,4.790178217710219e-134,0.9725150223539005,2.714440684474706e-6,0.21697800721280824,0.0031412467733972216,30.288245614035088,998.9831,27.27859601295361,0.003974202882491418,7.486754869356297e-8,123.64883401920534
DRO,580,494.47,NONO,E,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,178.16,5,0.52,212.49,2,0,NA,NA,4.01,207.57,148.05,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.E,0.713253360312184,319.623864669885,151.559206532736,168.064658137149,0.525820117689679,47.4179882310321,212.49,151.559206532736,1,151.559206532736,0.020695335397316474,1.2662279827194351e-92,0.9150536230325731,5.249912400702126e-6,0.001869651228863079,0.05020349501232124,30.23157894736842,998.9831,27.27859601295361,0.001149612063428258,1.0628791689563917e-7,40.20263424518739
DRO,581,511.84,NONO,C,TI,2,2018-06-06,2019-12-03,1,0,1,NA,0,NA,NA,NA,NA,NA,197.44,5,0.56,224.62,3,0,NA,NA,4.53,217.14,113.59,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.C,0.523118725246385,330.85177845498,117.502928064843,213.348850390137,0.644847222482644,35.5152777517356,224.62,117.502928064843,1,117.502928064843,0.17544513379892981,1.749900030193867e-230,0.9980144060497578,3.525235798122784e-7,0.8154752509790208,-0.005592091366212859,30.51421052631579,999.04105,27.86141139776264,0.012455493757114916,9.121385029515582e-9,91.16119376705689
DRO,582,514.53,NONO,C,TE,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,183.78,5,NA,176.69,4,0,NA,NA,5.23,171.46,89.5,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.C,0.52198763560014,332.590586059005,92.2299953341887,240.360590724816,0.722692104947834,27.7307895052166,176.69,92.2299953341887,1,92.2299953341887,0.39181982120143033,3.1955349065144416e-202,0.9957111526604038,5.414205486352961e-6,0.007734024298734472,0.035553430961347554,26.250818713450293,1000.8284120711644,25.04140241383965,NA,NA,91.57541899441347
DRO,583,603.86,NONO,D,TI,1,2018-06-06,2019-06-19,NA,1,NA,1,NA,NA,NA,NA,NA,NA,249.46646876632963,5,0.405,247,3,0,NA,NA,12.27,231.52,113.54,12.4,NA,NA,NA,0.646396878819514,1,WET,12,378,DRO.NONO.D,0.490411195577056,390.333219243952,121.131565307533,269.201653936419,0.689671390146716,31.0328609853284,247,133.531565307533,0.9071380615404164,121.131565307533,0.2147781985744113,7.493743298804171e-246,0.9986937731233505,6.906638346891424e-6,9.411487089463516e-5,0.08112912544419915,21.803976608187135,1006.6435231824332,21.071471949281623,0.01584059025615977,1.856525316493062e-7,103.91051611766751
DRO,584,647.22,NONO,D,TE,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,334.16,9,0.79,307.72,3,0,NA,NA,2,305.72,143.08,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.D,0.468009943739369,418.360987909566,144.016019887479,274.344968022087,0.655761354310097,34.4238645689903,307.72,144.016019887479,1,144.016019887479,0.3335564321885423,2.8924967075247746e-223,0.9975828002547753,1.119552643579567e-6,0.4482991228581078,-0.0024906783832874257,20.13824561403509,1004.041,20.02866774411598,0.024477104888267702,2.9942512820771355e-8,113.67067374895127
DRO,585,667.76,NONO,A,TI,3,2018-06-06,2020-07-16,0,0,0,1,0,NA,NA,NA,NA,NA,368.87,9,0.62,306.15,4,28.98,NA,NA,2.68,274.49,109.12,12.56,NA,NA,NA,0.646396878819514,0,WET,24,771,DRO.NONO.A,0.397537250901672,431.637979800519,121.706029363547,309.931950436972,0.718036792267925,28.1963207732075,335.13,134.266029363547,0.9064543722672265,121.706029363547,0.12338065351477186,4.853095190799263e-215,0.9969755579056412,-3.09091607267033e-6,0.0738514895924677,0.012978190767570563,22.04559941520468,1007.0705,19.59886721826988,0.010987922146719824,-1.0032489540529778e-7,151.54875366568902
DRO,586,745.93,NONO,A,TE,4,2018-06-06,2020-12-05,0,0,1,0,0,NA,NA,NA,NA,NA,290.92,5,NA,283.57,4,0,NA,NA,4,279.57,214.17,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.A,0.766069320742569,482.16682381784,217.23427728297,264.93254653487,0.549462413106547,45.0537586893453,283.57,217.23427728297,1,217.23427728297,0.18977670746633982,1.0488745603646532e-246,0.9987238184098169,1.8891736866139124e-6,0.2741882703356378,0.0011954998406872308,23.910175438596493,1002.1703607891496,24.479638638261093,NA,NA,30.536489704440562
DRO,587,748.94,NONO,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.4332920421009,5,0.405,595.41,1,0,NA,NA,3.5,589.49,245.92,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.B,0.417174167500721,484.112478423087,248.389671071604,235.722807351483,0.486917437285048,51.3082562714952,595.41,248.389671071604,1,248.389671071604,0.7359380485756107,1.2792171860322787e-255,0.9989990217085155,6.466066671467581e-6,2.763838759959845e-4,0.07000796112465013,21.976608187134506,1006.6435231824332,21.071471949281623,0.026454046213545114,8.471182238370166e-8,139.70803513337697
DRO,588,708.51,NONO,B,TE,4,2018-06-06,2020-12-05,0,0,0,0,1,NA,NA,NA,NA,NA,284.37,5,NA,269.64,5,0,NA,NA,5.46,264.18,141.61,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.B,0.536036036036036,457.978652612414,144.536756756757,313.441895855657,0.684402851678159,31.5597148321841,269.64,144.536756756757,1,144.536756756757,0.28848889768881825,6.188651729913443e-202,0.99567747440783,5.378376172993388e-6,0.003586630593007552,0.043465235488884923,24.689122807017547,1001.4993864301572,24.428569204117608,NA,NA,86.55462184873916
DRO,589,742.99,NONO,E,TI,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,516.49,5,0.65,577.94,2,0,NA,NA,1.4,576.54,189.24,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.E,0.328233947341035,480.266416994111,189.699527526277,290.566889467833,0.605011883375965,39.4988116624035,577.94,189.699527526277,1,189.699527526277,0.29208794537643634,1.1434323356146859e-264,0.9992177607484679,8.198502412007372e-7,0.5767258739250043,-0.00405893912741484,16.972631578947368,1004.279,20.01592487360768,0.013260393091870801,1.356532767927405e-8,204.66074825618338
DRO,590,739.62,NONO,E,TE,4,2018-06-06,2020-12-05,1,0,0,0,1,NA,NA,NA,NA,NA,270.73,5,NA,261.7,4,0,NA,NA,3.91,257.79,179.86,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.E,0.697699678032507,478.088059512489,182.588005741107,295.500053771382,0.618087082268288,38.1912917731712,261.7,182.588005741107,1,182.588005741107,0.4462005263157941,2.5793598609987095e-15,0.9753021746437947,1.0393333333333019e-4,0.09600812630144018,0.10471307245690553,26.76906432748538,1000.157437712172,25.43817263295458,NA,NA,43.32814411208726
DRO,591,772.72,NONO,C,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.1069215773548,5,0.405,612.01,1,0,NA,NA,4.62,605.89,238.01,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.C,0.392827080823252,499.483796201415,240.414101734638,259.069694466777,0.518674872812706,48.1325127187294,612.01,240.414101734638,1,240.414101734638,0.9265514251085984,2.459771511378021e-288,0.9995895559471906,3.90113039095266e-6,0.08482656736633848,0.011657224650301834,23.92157894736842,1007.649984720922,21.97208024382748,0.03421962412407031,5.251086449679516e-8,154.56493424646055
DRO,593,716.77,NONO,D,TI,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,358.33,9,0.81,361.01,2A,0,NA,NA,4.22,356.79,174.35,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.D,0.488662798845259,463.317890831463,176.412157011127,286.905733820336,0.619241647037328,38.0758352962672,361.01,176.412157011127,1,176.412157011127,0.3098759291525662,7.10443383299114e-246,0.9986945975477486,6.476924184610236e-7,0.6562324564581614,-0.004735041991255962,20.600994152046784,1004.1412105263158,20.023302324954592,0.01847254419391841,1.4072157301125987e-8,104.6400917694293
DRO,594,741.01,NONO,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.5574175122287,5,0.405,550,1,0,NA,NA,3.62,546.74,245.41,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.D,0.448860518710905,478.986551174048,246.873285290998,232.113265883051,0.484592449024123,51.5407550975877,550,246.873285290998,1,246.873285290998,0.2334356742746058,6.256683988386048e-264,0.9992018677219817,9.716643866849517e-6,1.398756571657563e-10,0.21210432942320623,21.82450292397661,1006.6435231824332,21.071471949281623,0.008446978765118095,1.281455284174787e-7,122.78635752414284
DRO,595,792.84,NONO,A,TI,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,320.76,9,0.85,402.93,2A,0,NA,NA,3.97,397.48,266.22,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.A,0.669769548153366,512.489301403264,269.870244037436,242.619057365828,0.473412921404417,52.6587078595583,402.93,269.870244037436,1,269.870244037436,0.018567597619219004,2.1249599501355674e-95,0.9212374632173645,-2.0206782345735108e-6,0.1390523035747696,0.0070627483355958365,28.794736842105262,996.2782,28.327881744970163,6.93593025361004e-4,-2.751054286172434e-8,49.30508601908187
DRO,596,802.95,NONO,A,TE,3,2018-06-06,2020-07-15,0,0,0,1,1,NA,NA,NA,NA,NA,329.12,9,0.91,396.47,2A,0,NA,NA,2.04,394.43,189.67,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.A,0.480871130492103,519.024373848129,190.650977106204,328.373396741925,0.632674327618398,36.7325672381602,396.47,190.650977106204,1,190.650977106204,0.2931422079823364,1.7202066604506596e-208,0.9963846247187148,7.385780113758265e-6,2.0102246163048153e-7,0.14312961208267116,21.81953216374269,1004.041,20.02866774411598,0.015824265303320845,1.4530968793935025e-7,107.95592344598501
DRO,597,819.15,NONO,B,TI,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,418,5,NA,408.35,4,0,NA,NA,4.68,403.67,230.87,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.B,0.571927564594842,529.496003285005,233.546621002304,295.949382282701,0.558926564972398,44.1073435027602,408.35,233.546621002304,1,233.546621002304,0.24699390476876218,6.567974819069614e-238,0.9983781351796065,4.052485180119152e-6,0.012848842716177202,0.030363988189025526,24.195847953216376,1001.4993864301572,24.428569204117608,NA,NA,74.84731667171994
DRO,598,810.55,NONO,B,TE,3,2018-06-06,2020-07-15,0,0,1,1,1,NA,NA,NA,NA,NA,416.42,9,0.95,426.26,2A,0,NA,NA,2,424.26,156.52,NA,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.B,0.368924715976052,523.936990127157,157.257849431952,366.679140695205,0.699853508350715,30.0146491649285,426.26,157.257849431952,1,157.257849431952,0.3305883207334341,3.546801546632576e-249,0.9988069148969615,4.636741306069199e-6,0.00816425252862813,0.03499828432763641,21.547894736842107,1007.0705,19.59886721826988,0.021568210274317802,1.1025352009845237e-7,171.05801175568638
DRO,599,811.33,NONO,E,TI,4,2018-06-06,2020-12-05,1,0,1,0,1,NA,NA,NA,NA,NA,302.31,5,NA,289.83,4,0,NA,NA,2.25,287.58,176.53,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.E,0.613846581820711,524.441179692636,177.911154809097,346.53002488354,0.660760516721119,33.9239483278881,289.83,177.911154809097,1,177.911154809097,0.7862994914440687,1.3868371924472622e-199,0.9953915743921744,1.8202846377206277e-6,0.29135819413624653,7.07315641049977e-4,25.61438596491228,1000.8284120711644,25.04140241383965,NA,NA,62.90715459128721
DRO,600,828.97,NONO,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.8079425274286,5,0.405,710.19,1,0,NA,NA,4.03,705.29,272.49,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.E,0.386351713479562,535.843620635013,274.38312339605,261.460497238963,0.487941793408147,51.2058206591853,710.19,274.38312339605,1,274.38312339605,0.2787119180646556,1.6509323576969429e-251,0.9988803747036824,4.344085247318057e-6,0.008200374475024185,0.0349530295864694,23.817076023391813,1013.699,22.803046467496777,0.00907644763015936,5.1559856580340084e-8,158.83151675290824
