site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC,CO2_resp_outlier,CH4_resp_outlier,Dataset
DRO,474,358.65,MYGL,D,TE,6,2018-06-06,2021-12-07,0,0,1,1,1,NA,NA,0,3,0,208.37,5,0.41,131.13,2,35,0,0,6.8234,118.99,33.974,16.104,NA,NA,NA,0.497302191846188,0,DRY,42,1280,DRO.MYGL.D,0.285519791579124,178.357431105635,37.4402102697706,140.917220835865,0.790083261248611,20.9916738751389,166.13,53.5442102697706,0.6992391909626909,37.4402102697706,0.2863002908776726,3.7080324185741757e-264,0.9992067937607116,3.9930664554705614e-6,0.01909635357087925,0.02634409916451763,28.20561403508772,999.5579,25.379246362788994,0.06632689072209029,3.371532753629583e-7,250.23841761346878,No,No,Native
DRO,475,358.41,MYGL,A,TI,2,2018-06-06,2019-12-05,0,0,1,NA,1,NA,NA,NA,NA,NA,174.18,5,0.46,182.62,2,0,NA,NA,3.58,178.62,140.25,NA,NA,NA,NA,0.497302191846188,0,DRY,18,547,DRO.MYGL.A,0.785186429291233,178.238078579592,143.390745717165,34.8473328624274,0.195510034332345,80.4489965667655,182.62,143.390745717165,1,143.390745717165,0.019224066047471112,4.715315994336795e-115,0.9538876022040622,3.701041591666893e-6,0.03882859790573526,0.019243892535086404,25.93280701754386,995.47755,26.137384695375275,0.0011551040055299239,8.104995928064157e-8,27.358288770053413,No,No,Native
DRO,476,369.81,MYGL,A,TE,6,2018-06-06,2021-12-06,0,0,1,1,1,NA,NA,0,2,0,215.06,5,0.42,174.21,2A,15.86,0,0,6.8678,164.74,48.254,5.304,NA,NA,NA,0.497302191846188,0,DRY,42,1279,DRO.MYGL.A,0.29291004006313,183.907323566639,51.0278580793978,132.879465487241,0.722534931780964,27.7465068219036,190.07,56.331858079397804,0.9058436880863365,51.0278580793978,0.17895196006432004,1.598022815771015e-228,0.9979054430457514,4.670381836944204e-6,0.01837911567406843,0.0267310321092028,28.484327485380117,997.59275,26.502773913946054,0.030269035858841196,2.8791713515935123e-7,241.40174907779692,No,No,Native
DRO,477,415.14,MYGL,B,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,172.77,5,0.47,190.87,2,0,NA,NA,3.21,186.07,134.54,NA,NA,NA,NA,0.497302191846188,0,DRY,18,545,DRO.MYGL.B,0.723061213521793,206.450031923027,138.010693824905,68.4393380981219,0.331505582540375,66.8494417459625,190.87,138.010693824905,1,138.010693824905,0.05064941176470651,2.836498874610425e-157,0.9854035870180261,3.831192550459366e-6,0.015586929255538206,0.028400218998344107,30.99485380116959,997.3826,28.799133657096373,0.0031089260640574457,8.570831615126873e-8,38.30087706258324,No,No,Native
DRO,482,308.75,CLOB,C,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.74896910644316,5,0.405,163.63,1,0,NA,NA,3.38,159.73,105.15,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.C,0.658298378513742,162.468923939265,107.717363676204,54.7515602630612,0.336997124961133,66.3002875038868,163.63,107.717363676204,1,107.717363676204,0.29472126502988016,1.573618978030182e-216,0.9970958244435562,4.430362157103319e-6,0.0021694840171896388,0.04866352810686525,22.91578947368421,1006.4198650627692,22.148061174945635,0.024346345250749236,1.3338731418237874e-7,51.90679980979495,No,No,Native
DRO,488,341.26,CLOB,B,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,133.34,5,0.3,134.14,2,0,NA,NA,3.39,130.09,106.14,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.B,0.815896686909063,179.576178084254,109.444381581982,70.131796502272607,0.390540645482319,60.9459354517681,134.14,109.444381581982,1,109.444381581982,0.02148822737418145,1.0689781532028754e-99,0.9299392190498321,4.52644298845798e-6,9.920546904743494e-4,0.056770055115691,31.184736842105263,997.9961,28.36878803284954,0.001721200641485534,1.3214202523200005e-7,22.56453740342909,No,No,Native
DRO,494,351.57,CLOB,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.48869226021918,5,0.405,180.3,1,0,NA,NA,4.05,174.82,110.05,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.D,0.629504633337147,185.001456159765,113.499685390688,71.501770769077,0.386493016072961,61.3506983927039,180.3,113.499685390688,1,113.499685390688,0.217760533995728,2.4112291585433047e-195,0.9948271345191859,1.465786593707335e-5,2.493393047458285e-16,0.32475651313263576,24.12280701754386,1005.077916344784,21.86856204905209,0.016980329300378065,4.1657257619705804e-7,58.85506587914524,No,No,Native
DRO,498,392.41,CLOB,B,TE,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,2,0,210.4,5,0.35,194.53,2A,5.86,0,0,4.02,190.82,69.5,1.77,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.B,0.364217587255005,206.4920824065,70.8512472487161,135.640835157784,0.656881530647561,34.3118469352439,200.39000000000001,72.6212472487161,0.9756269677669122,70.8512472487161,0.19450256797945636,9.533077971058949e-251,0.9988568992152714,3.773465812272833e-6,0.011011812972183498,0.031937145150530144,25.840643274853804,1003.433,22.99076821207743,0.024385518059763377,1.72424931380746e-7,174.56115107913655,No,No,Native
DRO,500,412.1,CLOB,E,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,189.85,5,0.37,170.13,2A,7.34,0,0,6.42,163.72,71.92,3.02,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.E,0.439286586855607,216.853258478934,74.7358270217444,142.11743145719,0.655362213388163,34.4637786611837,177.47,77.7558270217444,0.9611604671228633,74.7358270217444,0.3331047318021454,1.6624287441490902e-258,0.9990747296991875,5.803911968703135e-6,0.0017700863989808145,0.05077024300896227,25.632105263157897,1005.6615,23.230401710750776,0.03954858586633792,2.511446720329163e-7,127.64182424916586,No,No,Native
DRO,501,421.22,CLOB,C,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,157.76,5,0.38,180.61,2A,0,NA,NA,3.1,176.38,125.42,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.C,0.711078353554825,221.65234053991,128.427861435537,93.2244791043728,0.420588742159423,57.9411257840577,180.61,128.427861435537,1,128.427861435537,0.030547115463076795,2.7102708139169068e-129,0.968715442341789,5.936292509660872e-6,6.988272570899759e-4,0.06040163243552954,31.25842105263158,996.2782,28.327881744970163,0.0020480627245287055,1.4505788293740903e-7,40.63147823313656,No,No,Native
DRO,502,429.69,CLOB,C,TE,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,193.22,5,0.37,190.61,2,0,NA,NA,5.01,183.98,148.73,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.C,0.808403087292097,226.109382761013,154.089712468747,72.0196702922661,0.318516947031728,68.1483052968272,190.61,154.089712468747,1,154.089712468747,0.057993910048719725,2.6458539462127956e-179,0.9919915155190722,3.816348669212487e-6,0.00812396959235251,0.0350489917667014,31.158421052631578,997.9961,28.36878803284954,0.003253908826987399,7.80412165261878e-8,23.70066563571542,No,No,Native
DRO,504,410.32,CLOB,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,191.4,5,0.39,156.95,3,14.01,0,0,4.82,150.66,53.46,4.86,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.D,0.354838709677419,215.916595532823,55.691935483871,160.224660048952,0.742067369363441,25.7932630636559,170.95999999999998,60.551935483871,0.9197383211426076,55.691935483871,0.3928527268581858,1.2903165909387375e-261,0.9991499127051653,3.3369381044955083e-6,0.023096526671109736,0.024427069706790205,25.77046783625731,1004.7815,23.438607865335847,0.062256769596217405,1.9273383216264156e-7,181.81818181818164,No,No,Native
DRO,507,404.6,CLOB,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.5160836750391,5,0.405,261.88,1,0,NA,NA,4.02,256.58,156,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.B,0.607997505651259,212.906644941948,159.222386779952,53.6842581619966,0.252149284380646,74.7850715619354,261.88,159.222386779952,1,159.222386779952,0.22735592339261204,2.630873919301569e-190,0.9940659812283809,5.656689946480797e-6,8.47146818214637e-4,0.058406753672457956,24.046959064327485,1005.077916344784,21.86856204905209,0.012640799983319835,1.1462613692406146e-7,64.47435897435865,No,No,Native
DRO,508,431.93,CLOB,B,TE,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,1,0,170.88,5,0.4,142.48,2,5.46,NA,NA,5.0395,134.96,91.944,2.564,NA,NA,NA,0.526215138264825,0,DRY,42,1279,DRO.CLOB.B,0.681268524007113,227.288104670726,97.0671393005335,130.220965370192,0.572933482633614,42.7066517366386,147.94,99.6311393005335,0.9742650739718453,97.0671393005335,0.2587170936232513,3.5158418848878506e-252,0.9989006812339065,4.864420284637565e-6,0.024079068363879835,0.02400837538564049,28.12842105263158,997.59275,26.502773913946054,0.023125670847395145,1.5847227854283765e-7,46.784999564952564,No,No,Native
DRO,509,461.27,CLOB,E,TI,2,2018-06-06,2019-12-03,0,0,1,NA,0,NA,NA,NA,NA,NA,164.87,5,0.37,181.48,2,0,NA,NA,3.18,171.33,132.51,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.E,0.773419716336894,242.727256827416,140.360210120819,102.367046706596,0.421736924169919,57.8263075830081,181.48,140.360210120819,1,140.360210120819,0.02466034727722216,3.253553512664678e-95,0.920839588932445,4.721818225458513e-6,0.002400123374541735,0.0476179261551245,30.121111111111112,998.9831,27.27859601295361,0.0015256820548345896,1.0646996452901676e-7,29.295902196061096,No,No,Native
DRO,511,481.63,CLOB,C,TI,5,2018-06-06,2021-06-07,1,0,1,1,1,0,NA,0,2,0,214.81,5,0.41,193.41,2,0,0,0,9.47,185.41,95.64,0,0,0,F,0.526215138264825,0,WET,36,1097,DRO.CLOB.C,0.51582978264387,253.440997042488,99.766638261151,153.674358781337,0.606351618619833,39.3648381380167,193.41,99.766638261151,1,99.766638261151,0.20521940888472848,1.3252881528117457e-250,0.9988524338413609,5.402611179111324e-6,0.002405500147543979,0.04759477183235983,23.84982456140351,1004.6535,22.484002288653432,0.018195779357567294,1.745858082686534e-7,93.862400669176,No,No,Native
DRO,514,499.8,CLOB,D,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,207.24,5,0.53,199.9,2,0,NA,NA,3.31,195.76,155.08,6.88,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.D,0.792194523906825,263.00232610476,158.359685328974,104.642640775785,0.397877244378835,60.2122755621165,199.9,165.239685328974,0.9583635130610261,158.359685328974,0.06249880216958246,3.4228277153292306e-184,0.9929902168234341,2.999241606068581e-6,0.036616302004730955,0.01982470740215747,30.41198830409357,998.66805,28.062772659618428,0.0033127790166557923,5.794089778289769e-8,26.231622388444887,No,No,Native
DRO,517,578.09,CLOB,B,TI,6,2018-06-06,2021-12-06,0,1,1,1,1,NA,NA,2,2,0,226.9,5,0.45,150.66,2A,12.81,NA,NA,2.8852,143.84,82.914,7.044,NA,NA,NA,0.526215138264825,1,DRY,42,1279,DRO.CLOB.B,0.576432146829811,304.199709279513,86.8452672413793,217.354442038134,0.714512326632167,28.5487673367833,163.47,93.8892672413793,0.9249754502621623,86.8452672413793,0.3578264201886393,7.313742820175888e-266,0.9992428034048149,4.041726066194125e-6,0.04219947353698931,0.018421909162526395,28.038304093567252,997.59275,26.502773913946054,0.035398599534288616,1.4572482668536826e-7,73.48095617145476,No,No,Native
DRO,521,155.87,CASU,C,TI,2,2018-06-06,2019-12-02,0,0,1,NA,0,NA,NA,NA,NA,NA,66.21,5,0.2,85.45,2,0,NA,NA,3.95,80.48,51.73,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.C,0.642768389662028,77.317669850412,54.9245588966203,22.3931109537917,0.28962475197605,71.037524802395,85.45,54.9245588966203,1,54.9245588966203,0.016221559747522218,6.28252646603751e-82,0.8863315579321388,5.506218350255177e-6,5.185520922353932e-4,0.06349333463938434,31.592105263157897,995.2741,29.18803267662802,0.002629684796266604,3.2532505344289353e-7,55.57703460274498,No,No,Native
DRO,524,165.2,CASU,D,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,79.11,5,0.21,79.77,2,0,NA,NA,3.34,75.82,62.21,NA,NA,NA,NA,0.49603945499719,0,DRY,18,545,DRO.CASU.D,0.820495911369032,81.9457179655357,65.4509588499077,16.4947591156281,0.201288847363145,79.8711152636855,79.77,65.4509588499077,1,65.4509588499077,0.012226016271870444,5.951197627008109e-63,0.8094604329593194,3.5125062999518557e-6,0.014039232566246382,0.02946242923683029,30.10029239766082,999.04105,27.86141139776264,0.001674456739337662,1.753311452190727e-7,21.877511654074844,No,No,Native
DRO,526,201.52,CASU,A,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,75.82,5,0.24,78.16,2,0,NA,NA,3.05,73.89,59.03,NA,NA,NA,NA,0.49603945499719,0,DRY,18,545,DRO.CASU.A,0.798890242251996,99.9618709710337,62.441261334416,37.5206096366177,0.37534921337647,62.465078662353,78.16,62.441261334416,1,62.441261334416,0.005531655026760251,7.566235805406157e-25,0.4635472612588696,3.6807953536366464e-6,0.009471458802501031,0.03347722460855418,28.939298245614037,997.3826,28.799133657096373,7.912052846595006e-4,1.9187957975027243e-7,25.173640521768636,No,No,Native
DRO,527,246.06,CASU,B,TI,6,2018-06-06,2021-12-06,0,0,1,1,1,NA,NA,0,2,0,106.25,5,0.23,55.38,3,4.12,NA,NA,2.6929,51.95,27.204,2.974,NA,NA,NA,0.49603945499719,0,DRY,42,1279,DRO.CASU.B,0.523657362848893,122.055468296608,29.0001447545717,93.0553235420368,0.762401921361703,23.7598078638297,59.5,31.9741447545717,0.9069873479704325,29.0001447545717,0.1170174745002034,9.474301628948907e-204,0.9958860573401965,4.482028943765661e-6,0.026212450624430676,0.023156686858620712,27.982923976608188,998.2462,26.45563289781359,0.03625423958202879,5.060992943024724e-7,90.96456403470081,No,No,Native
DRO,530,237.57,CASU,E,TE,2,2018-06-06,2019-12-03,0,1,1,NA,1,NA,NA,NA,NA,NA,90.47,5,0.24,98.57,2,2.25,NA,NA,3.44,94.41,70.93,1.99,NA,NA,NA,0.49603945499719,1,DRY,18,545,DRO.CASU.E,0.751297532041097,117.844093323682,74.055397733291,43.7886955903914,0.371581590178788,62.8418409821212,100.82,76.045397733291,0.9738314209759361,74.055397733291,0.017553342693258592,2.070527773387325e-82,0.8878138240024486,5.667156262752639e-6,3.424536984453457e-4,0.0677899841162738,30.50578947368421,999.0152944444445,27.602382337847516,0.002109468262573003,2.482168999260402e-7,33.10305935429289,No,No,Native
DRO,536,268.03,CASU,A,TE,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,3,0,86.22,5,0.24,56.57,3,2.69,NA,NA,3.304,52.44,28.264,0.974,NA,NA,NA,0.49603945499719,0,DRY,42,1279,DRO.CASU.A,0.538977879481312,132.953455122897,30.4899786422578,102.463476480639,0.770671784241529,22.9328215758471,59.26,31.4639786422578,0.9690439657656051,30.4899786422578,0.5198036117311065,2.136249134889902e-282,0.9995174582058279,8.262723498211962e-6,3.076828735630172e-5,0.09260898599864298,28.499005847953217,996.9475,26.553843348089543,0.1524164613530802,8.830164553601438e-7,85.5363713557884,No,No,Native
DRO,538,274.63,CASU,B,TE,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,141.54,5,0.33,117.04,3,2.1,0,0,4.45,113.12,53.65,0.73,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.B,0.474275106082037,136.227315525878,55.5091584158416,80.7181571100366,0.592525491663991,40.7474508336009,119.14,56.239158415841594,0.9870197204125593,55.5091584158416,0.21106249958000387,1.5874424804966687e-256,0.9990234377943057,4.50901672786818e-6,0.005056982850740922,0.03992144631354766,26.07233918128655,1004.7815,23.438607865335847,0.03392985963148502,2.641835840346289e-7,110.8480894687791,No,No,Native
DRO,539,225.68,CASU,E,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,95.34,5,0.26,97.51,2,0,NA,NA,3.35,93.56,75.94,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.E,0.811671654553228,111.946184203766,79.1461030354853,32.8000811682805,0.292998652893585,70.7001347106415,97.51,79.1461030354853,1,79.1461030354853,0.015197561139510847,3.363735960431301e-88,0.9041761936793007,6.1242350061220954e-6,0.0013996290333803893,0.05320295553472543,31.192865497076024,996.0353,29.06583022200111,0.0016932896727435793,2.486922224283952e-7,23.20252831182506,No,No,Native
DRO,542,265.76,CASU,C,TE,2,2018-06-06,2019-12-05,0,0,1,NA,1,NA,NA,NA,NA,NA,126.3,5,0.26,127.75,2,0,NA,NA,4.02,122.92,99.53,NA,NA,NA,NA,0.49603945499719,0,DRY,18,547,DRO.CASU.C,0.809713634884478,131.827445560053,103.440916856492,28.3865287035611,0.215330947079831,78.4669052920169,127.75,103.440916856492,1,103.440916856492,0.03606328557371526,2.3822751590634562e-141,0.9774743188784938,8.415057479543608e-6,9.104585168448615e-7,0.12818078415763534,31.36824561403509,995.2741,29.18803267662802,0.003070277321378064,2.6110933335046174e-7,23.50045212498748,No,No,Native
DRO,544,307.48,CASU,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,178.33,5,0.29,165.82,2,0.89,0,0,4.67,161.38,71.14,0.27,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.D,0.440822902466229,152.522211622536,73.0972536869501,79.4249579355859,0.520743550009279,47.9256449990721,166.70999999999998,73.3672536869501,0.9963198840568293,73.0972536869501,0.17923777521779835,1.3950058843422275e-249,0.9988200177625015,3.6950752393992554e-6,0.012788330523775116,0.030412062325323452,25.570233918128658,1005.6615,23.230401710750776,0.02211170986072995,1.6613803282880788e-7,126.84846780995207,No,No,Native
DRO,554,282.7,CASU,D,TE,6,2018-06-06,2021-12-07,0,0,1,1,1,NA,NA,0,4,0,105.42,5,0.24,42.9,4,25.66,NA,NA,5.8496,35.89,14.634,10.094,NA,NA,NA,0.49603945499719,0,DRY,42,1280,DRO.CASU.D,0.407745890220117,140.230353927706,17.492298690443,122.738055237263,0.875260254285167,12.4739745714833,68.56,27.586298690443,0.6340937175636047,17.492298690443,0.153757563299494,1.1291300402974612e-232,0.9981294454170592,4.474949000410487e-6,0.009628558371450038,0.03330892963324461,27.67292397660819,1000.1948,24.569992252515,0.07905740936576629,8.385851675430715e-7,145.25078584119203,No,No,Native
DRO,555,268.76,CASU,A,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,2,0,217.87,5,0.31,159.26,2A,6.25,0,0,3.53,156.87,46.33,2.93,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.A,0.295340090520813,133.315563925045,47.0358628163447,86.2797011087,0.64718400889193906,35.2815991108061,165.51,49.965862816344696,0.9413599638863527,47.0358628163447,0.169402125662995,1.0771316719185714e-238,0.998412466587972,4.99193846449133e-6,8.280326326731852e-4,0.05864329856402373,26.11748538011696,1003.433,22.99076821207743,0.03221842786398718,3.460251835384971e-7,238.59270451111624,No,No,Native
DRO,559,332.79,CASU,E,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.8891299120499,5,0.405,291.93,1,0,NA,NA,5.98,285.95,128.84,0.66,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.E,0.450568281168036,165.076970228515,131.534398321385,33.5425719071299,0.203193527605318,79.6806472394682,291.93,132.194398321385,0.9950073527442862,131.534398321385,0.12974073631410996,6.085879294161554e-229,0.9979292361172015,-4.716127870977195e-6,0.0038421643636602967,0.042754654808979,23.59701754385965,1014.2965,22.652154623357745,0.008825363990391962,-1.1692162300278404e-7,121.94194349580852,No,No,Native
DRO,561,309.21,NONO,C,TI,3,2018-06-06,2020-07-15,1,0,0,1,1,NA,NA,NA,NA,NA,164.64,9,0.36,111.41,4,1.13,NA,NA,1.24,109.04,44.87,1.04,NA,NA,NA,0.646396878819514,0,WET,24,770,DRO.NONO.C,0.411500366837858,199.872378899782,45.8452558694057,154.027123030376,0.770627356707487,22.9372643292513,112.53999999999999,46.8852558694057,0.9778181865340179,45.8452558694057,0.06955301413588688,3.1462434041293885e-201,0.9955934904805702,3.4583147334811227e-6,0.016629230163608413,0.027743844785118377,20.076959064327486,1004.279,20.01592487360768,0.017223850153147167,3.1212732727029835e-7,143.0131490973926,No,No,Native
DRO,563,310.23,NONO,D,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,47.27,5,0.29,153.41,3,0,NA,NA,0,102.16,35.63,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.D,0.348766640563822,200.531703716178,53.5042903288959,147.027413387282,0.733187873351822,26.6812126648178,153.41,53.5042903288959,1,53.5042903288959,0.037925378116975036,5.0645442810334154e-138,0.9753366720262249,3.152029183766021e-6,0.024726744406430485,0.02374186663265654,30.545204678362573,999.04105,27.86141139776264,0.0062458761722560515,1.8919370219860675e-7,186.724670221723,No,No,Native
DRO,567,353.67,NONO,B,TI,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,97.83,5,0.35,135.58,2A,0,NA,NA,3.93,130.46,71.8,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.B,0.550360263682355,228.611184132098,74.6178445500537,153.993339582044,0.67360370039054,32.6396299609461,135.58,74.6178445500537,1,74.6178445500537,0.06004130846953223,1.190642088220375e-178,0.9918476966482822,4.409043127655017e-6,0.0036026008444743885,0.04341935492399318,31.424269005847954,997.9961,28.36878803284954,0.0069785701227127435,1.8677280489866183e-7,81.6991643454038,No,No,Native
DRO,568,386.83,NONO,B,TE,2,2018-06-06,2019-12-03,1,0,1,NA,0,NA,NA,NA,NA,NA,115.42,5,0.35,119.65,2,0,NA,NA,3.44,115.3,92.95,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.B,0.806157849089332,250.045704633753,96.4567866435386,153.588917990214,0.614243376886554,38.5756623113446,119.65,96.4567866435386,1,96.4567866435386,0.023302386540908562,2.9346310272223924e-101,0.9328564060302453,4.201202390381955e-6,0.0023451619692509413,0.0478576415414107,29.92,998.66805,28.062772659618428,0.0021070225513442143,1.3845077180154295e-7,24.045185583647115,No,No,Native
DRO,574,429.65,NONO,D,TE,4,2018-06-06,2020-12-05,0,0,0,0,1,NA,NA,NA,NA,NA,217.77,5,0.48,212.04,4,0,NA,NA,5.35,206.69,97.68,NA,NA,NA,F,0.646396878819514,0,DRY,30,913,DRO.NONO.D,0.472591804151144,277.724418984804,100.208366152209,177.516052832596,0.639180571450969,36.0819428549031,212.04,100.208366152209,1,100.208366152209,0.10707724050207704,1.2772665250572732e-182,0.9926834536176389,3.5501115991106157e-6,0.042657350845208906,0.018315556357395013,24.57690058479532,1001.4993864301572,24.428569204117608,0.009266204022741337,1.1196948706425538e-7,111.59909909909831,No,No,Native
DRO,576,434.69,NONO,A,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,148.74,5,0.42,178.18,3,0,NA,NA,3.66,173.17,113.93,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.A,0.657908413697523,280.982259254055,117.226121152625,163.75613810143,0.582798851913876,41.7201148086124,178.18,117.226121152625,1,117.226121152625,0.0686357064343488,3.058420977594841e-182,0.9926074597636785,4.129342165265666e-6,0.0074339299265659235,0.035959482674218224,30.73783625730994,997.3826,28.799133657096373,0.005015002240523467,1.0996510407357987e-7,51.99684016501308,No,No,Native
DRO,580,494.47,NONO,E,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,178.16,5,0.52,212.49,2,0,NA,NA,4.01,207.57,148.05,NA,NA,NA,NA,0.646396878819514,0,DRY,18,545,DRO.NONO.E,0.713253360312184,319.623864669885,151.559206532736,168.064658137149,0.525820117689679,47.4179882310321,212.49,151.559206532736,1,151.559206532736,0.020695335397316474,1.2662279827194351e-92,0.9150536230325731,5.249912400702126e-6,0.001869651228863079,0.05020349501232124,30.23157894736842,998.9831,27.27859601295361,0.001149612063428258,1.0628791689563917e-7,40.20263424518739,No,No,Native
DRO,583,603.86,NONO,D,TI,1,2018-06-06,2019-06-19,NA,1,NA,1,NA,NA,NA,NA,NA,NA,249.46646876632963,5,0.405,247,3,0,NA,NA,12.27,231.52,113.54,12.4,NA,NA,NA,0.646396878819514,1,WET,12,378,DRO.NONO.D,0.490411195577056,390.333219243952,121.131565307533,269.201653936419,0.689671390146716,31.0328609853284,247,133.531565307533,0.9071380615404164,121.131565307533,0.2147781985744113,7.493743298804171e-246,0.9986937731233505,6.906638346891424e-6,9.411487089463516e-5,0.08112912544419915,21.803976608187135,1006.6435231824332,21.071471949281623,0.01584059025615977,1.856525316493062e-7,103.91051611766751,No,No,Native
DRO,587,748.94,NONO,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.4332920421009,5,0.405,595.41,1,0,NA,NA,3.5,589.49,245.92,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.B,0.417174167500721,484.112478423087,248.389671071604,235.722807351483,0.486917437285048,51.3082562714952,595.41,248.389671071604,1,248.389671071604,0.7359380485756107,1.2792171860322787e-255,0.9989990217085155,6.466066671467581e-6,2.763838759959845e-4,0.07000796112465013,21.976608187134506,1006.6435231824332,21.071471949281623,0.026454046213545114,8.471182238370166e-8,139.70803513337697,No,No,Native
DRO,594,741.01,NONO,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.5574175122287,5,0.405,550,1,0,NA,NA,3.62,546.74,245.41,NA,NA,NA,NA,0.646396878819514,0,WET,12,378,DRO.NONO.D,0.448860518710905,478.986551174048,246.873285290998,232.113265883051,0.484592449024123,51.5407550975877,550,246.873285290998,1,246.873285290998,0.2334356742746058,6.256683988386048e-264,0.9992018677219817,9.716643866849517e-6,1.398756571657563e-10,0.21210432942320623,21.82450292397661,1006.6435231824332,21.071471949281623,0.008446978765118095,1.281455284174787e-7,122.78635752414284,No,No,Native
