site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,CO2_resp_rate,CH4_resp_rate,CO2_resp_outlier,CH4_resp_outlier,FMC
DRO,723,255.49,ARPE,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.38821575302632,5,0.405,184.43,1,0,NA,NA,3.43,179.47,121.01,NA,NA,NA,NA,0.573936689438719,0,WET,12,378,DRO.ARPE.D,0.674263108040341,146.635084784698,124.35434501588,22.2807397688182,0.151946853657381,84.8053146342619,184.43,124.35434501588,1,124.35434501588,0.10928966304269612,6.511871922448665e-169,0.9893704291683441,5.002565579475485e-6,0.005305280483056536,0.039427760700466385,24.16795321637427,1005.189745404616,0.006177824920163386,1.0306288497270851e-7,No,No,48.310057020081096
DRO,724,244.73,ARPE,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.05801463804113,5,0.405,160.78,1,0,NA,NA,3.43,158.69,98.77,NA,NA,NA,NA,0.573936689438719,0,WET,12,378,DRO.ARPE.D,0.622408469342744,140.459526006338,100.070833700926,40.3886923054113,0.287546836115544,71.2453163884456,160.78,100.070833700926,1,100.070833700926,0.3333950519595843,3.420308649842407e-212,0.9967314935372811,4.196911224712942e-6,0.00823184396774474,0.03491376777630273,24.729590643274854,1005.189745404616,0.023374885475174648,1.0724402864570092e-7,No,No,60.66619418851932
DRO,725,280.82,ARPE,A,TI,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,168.81,5,0.26,143.69,2,4.8,NA,2.67,4.966,136.91,108.604,3.094,NA,1.674,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.A,0.793251040829742,161.172901128181,113.982242056826,47.1906590713554,0.292795244988639,70.7204755011361,151.16,118.750242056826,0.9598485028963701,113.982242056826,0.047908469052247715,1.0479356359127723e-146,0.9805332512560174,3.95687714498419e-6,0.060067943462565845,0.014969149421653283,28.58111111111111,997.59275,0.0029960658454941725,9.018714159203358e-8,No,nonsignificant fit,26.063496740451164
DRO,726,260.58,ARPE,A,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,143.06,5,0.3,139.61,1,0,NA,NA,4.34,134.93,112.76,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.A,0.835692581338472,149.556422533941,116.671041280664,32.8853812532773,0.219886118537063,78.0113881462937,139.61,116.671041280664,1,116.671041280664,0.010178571051432472,2.6197097511199475e-57,0.7778359680312015,3.133566131468709e-6,0.0708569382683611,0.01337516715729159,30.62701754385965,994.5427,6.097426335810684e-4,6.8415043843273e-8,No,nonsignificant fit,19.66122738559779
DRO,727,290.06,ARPE,B,TI,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,140.29,5,0.21,85.29,3,2.89,NA,NA,6.3477,78.12,45.514,1.704,NA,NA,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.B,0.582616487455197,166.476076138595,49.6913602150538,116.784715923541,0.701510503084631,29.8489496915369,88.18,51.3953602150538,0.9668452562085381,49.6913602150538,0.17869795137638964,2.23714264209309e-218,0.9972383871059692,3.7064271485845324e-6,0.038264106012423416,0.019388766496725607,28.14216374269006,998.2462,0.02600361049440747,1.9657240091970267e-7,No,No,71.63949553983379
DRO,728,276.2,ARPE,B,TE,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,2,0,97.04,5,0.25,82.43,2,0,NA,NA,3.1451,78.92,58.384,0,NA,NA,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.B,0.739787126203751,158.521313622974,60.9806528129752,97.540660809999,0.615315748909254,38.4684251090746,82.43,60.9806528129752,1,60.9806528129752,0.19357268845849218,2.5036672466927657e-232,0.9981117346027167,2.2219790241708955e-6,0.25582447395534025,0.0017616630496920527,28.485438596491228,997.59275,0.022689848769248157,9.492497023078164e-8,No,nonsignificant fit,35.17402027952857
DRO,729,278.93,ARPE,E,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,136.34,5,0.25,148.5,1,0,NA,NA,3.74,141.62,106.42,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.E,0.751447535658805,160.088160785142,111.589959045333,48.4982017398093,0.302946835680746,69.7053164319254,148.5,111.589959045333,1,111.589959045333,0.0275810507115939,9.18238658375617e-109,0.9452699162895526,2.9782489740085962e-6,0.15263835504692477,0.00622131344306498,32.13421052631579,996.0353,0.001742868999265973,6.859112634625271e-8,No,nonsignificant fit,33.076489381694664
DRO,730,316.65,ARPE,E,TE,6,2018-06-06,2021-12-07,1,0,1,1,1,NA,NA,0,3,0,182.86,5,0.3,116.91,2A,26.83,NA,NA,4.1881,109.7,71.084,18.444,NA,NA,NA,0.573936689438719,0,DRY,42,1280,DRO.ARPE.E,0.647985414767548,181.73705271077,75.755974840474,105.981077870296,0.583156138440092,41.6843861559908,143.74,94.199974840474,0.8042037693615673,75.755974840474,0.2746767415460677,3.328728743337833e-271,0.9993453764599187,-6.85405716754307e-7,0.7417029724117064,-0.005268835716220055,27.616315789473685,1000.1948,0.025740364676478358,-2.3409574856784982e-8,No,nonsignificant fit,54.324461200832864
DRO,731,337.17,ARPE,C,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,198.29,5,0.3,202.43,1,0,NA,NA,3.66,197.79,154.22,NA,NA,NA,NA,0.573936689438719,0,DRY,18,545,DRO.ARPE.C,0.779715860255827,193.514233578053,157.837881591587,35.6763519864658,0.184360350795984,81.5639649204016,202.43,157.837881591587,1,157.837881591587,0.043771754625963125,9.952697954984306e-142,0.9777057576648032,4.482516139873124e-6,0.0020065771499919475,0.04947163313876979,30.70391812865497,999.04105,0.001946504933196911,7.265013239468637e-8,No,No,28.251848009337337
DRO,732,326.79,ARPE,C,TE,6,2018-06-06,2021-12-07,1,0,1,0,1,NA,NA,0,2,0,190.85,5,0.3,79.38,2,44.72,NA,NA,3.5941,73.37,35.774,25.464,NA,NA,NA,0.573936689438719,0,DRY,42,1280,DRO.ARPE.C,0.487583480986779,187.556770741679,38.7043767207305,148.852394020948,0.793639138871516,20.6360861128484,124.1,64.16837672073049,0.6031690171808025,38.7043767207305,0.14400899104807163,4.268445021766718e-227,0.9978224114194773,4.754529963790432e-7,0.8407258717290023,-0.005676086209849718,28.466315789473686,998.94235,0.02630688507905231,3.165486050687784e-8,No,nonsignificant fit,105.09308436294538
DRO,733,326.79,ARPE,D,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,200.89,5,0.33,173.92,2,0,0,0,4.6,170.48,114.26,0,0,0,F,0.573936689438719,0,WET,36,1098,DRO.ARPE.D,0.67022524636321,187.556770741679,116.565574847489,70.9911958941896,0.378505108685015,62.1494891314985,173.92,116.565574847489,1,116.565574847489,0.09435288549691541,5.087733428230931e-208,0.9963379306489735,3.411527107787273e-6,0.022048473174990774,0.024894327309665676,26.123333333333335,1004.7815,0.005758351804550676,7.588305903046252e-8,No,No,49.203570803431326
